"","X1","real","id","item_num","treatment","control","realxtreatment","realxcontrol","attentive","avg_fake","avg_real","discernment","rating","hispanic","social_conserv","covid_concern_1","mms","crt_acc","study","sciknow","demrep","gender","age"
"17562",17562,1,586,29,0,1,0,1,1,0.200000004666667,0.333333337333333,0.133333332666667,0,0,5,1.8,5.8,0,1,0.647058823529412,0,0,68
"17563",17563,0,586,15,0,1,0,0,1,0.200000004666667,0.333333337333333,0.133333332666667,0,0,5,1.8,5.8,0,1,0.647058823529412,0,0,68
"17564",17564,1,586,30,0,1,0,1,1,0.200000004666667,0.333333337333333,0.133333332666667,0,0,5,1.8,5.8,0,1,0.647058823529412,0,0,68
"17565",17565,0,587,1,0,1,0,0,1,0.480000012666667,0.573333344,0.0933333313333334,0.40000001,0,3,0.52,3.5,0,1,0.470588235294118,1,0,56
"17566",17566,1,587,16,0,1,0,1,1,0.480000012666667,0.573333344,0.0933333313333334,0.40000001,0,3,0.52,3.5,0,1,0.470588235294118,1,0,56
"17567",17567,0,587,2,0,1,0,0,1,0.480000012666667,0.573333344,0.0933333313333334,0.40000001,0,3,0.52,3.5,0,1,0.470588235294118,1,0,56
"17568",17568,1,587,17,0,1,0,1,1,0.480000012666667,0.573333344,0.0933333313333334,1,0,3,0.52,3.5,0,1,0.470588235294118,1,0,56
"17569",17569,0,587,3,0,1,0,0,1,0.480000012666667,0.573333344,0.0933333313333334,0,0,3,0.52,3.5,0,1,0.470588235294118,1,0,56
"17570",17570,1,587,18,0,1,0,1,1,0.480000012666667,0.573333344,0.0933333313333334,0.60000002,0,3,0.52,3.5,0,1,0.470588235294118,1,0,56
"17571",17571,0,587,4,0,1,0,0,1,0.480000012666667,0.573333344,0.0933333313333334,0,0,3,0.52,3.5,0,1,0.470588235294118,1,0,56
"17572",17572,1,587,19,0,1,0,1,1,0.480000012666667,0.573333344,0.0933333313333334,0.80000001,0,3,0.52,3.5,0,1,0.470588235294118,1,0,56
"17573",17573,0,587,5,0,1,0,0,1,0.480000012666667,0.573333344,0.0933333313333334,0.60000002,0,3,0.52,3.5,0,1,0.470588235294118,1,0,56
"17574",17574,1,587,20,0,1,0,1,1,0.480000012666667,0.573333344,0.0933333313333334,0.60000002,0,3,0.52,3.5,0,1,0.470588235294118,1,0,56
"17575",17575,0,587,6,0,1,0,0,1,0.480000012666667,0.573333344,0.0933333313333334,0.60000002,0,3,0.52,3.5,0,1,0.470588235294118,1,0,56
"17576",17576,1,587,21,0,1,0,1,1,0.480000012666667,0.573333344,0.0933333313333334,0.40000001,0,3,0.52,3.5,0,1,0.470588235294118,1,0,56
"17577",17577,0,587,7,0,1,0,0,1,0.480000012666667,0.573333344,0.0933333313333334,0.60000002,0,3,0.52,3.5,0,1,0.470588235294118,1,0,56
"17578",17578,1,587,22,0,1,0,1,1,0.480000012666667,0.573333344,0.0933333313333334,0.40000001,0,3,0.52,3.5,0,1,0.470588235294118,1,0,56
"17579",17579,0,587,8,0,1,0,0,1,0.480000012666667,0.573333344,0.0933333313333334,0.40000001,0,3,0.52,3.5,0,1,0.470588235294118,1,0,56
"17580",17580,1,587,23,0,1,0,1,1,0.480000012666667,0.573333344,0.0933333313333334,0.40000001,0,3,0.52,3.5,0,1,0.470588235294118,1,0,56
"17581",17581,0,587,9,0,1,0,0,1,0.480000012666667,0.573333344,0.0933333313333334,0.60000002,0,3,0.52,3.5,0,1,0.470588235294118,1,0,56
"17582",17582,1,587,24,0,1,0,1,1,0.480000012666667,0.573333344,0.0933333313333334,0.80000001,0,3,0.52,3.5,0,1,0.470588235294118,1,0,56
"17583",17583,0,587,10,0,1,0,0,1,0.480000012666667,0.573333344,0.0933333313333334,0.40000001,0,3,0.52,3.5,0,1,0.470588235294118,1,0,56
"17584",17584,1,587,25,0,1,0,1,1,0.480000012666667,0.573333344,0.0933333313333334,0.40000001,0,3,0.52,3.5,0,1,0.470588235294118,1,0,56
"17585",17585,0,587,11,0,1,0,0,1,0.480000012666667,0.573333344,0.0933333313333334,0.60000002,0,3,0.52,3.5,0,1,0.470588235294118,1,0,56
"17586",17586,1,587,26,0,1,0,1,1,0.480000012666667,0.573333344,0.0933333313333334,0.60000002,0,3,0.52,3.5,0,1,0.470588235294118,1,0,56
"17587",17587,0,587,12,0,1,0,0,1,0.480000012666667,0.573333344,0.0933333313333334,0.40000001,0,3,0.52,3.5,0,1,0.470588235294118,1,0,56
"17588",17588,1,587,27,0,1,0,1,1,0.480000012666667,0.573333344,0.0933333313333334,0.80000001,0,3,0.52,3.5,0,1,0.470588235294118,1,0,56
"17589",17589,0,587,13,0,1,0,0,1,0.480000012666667,0.573333344,0.0933333313333334,1,0,3,0.52,3.5,0,1,0.470588235294118,1,0,56
"17590",17590,1,587,28,0,1,0,1,1,0.480000012666667,0.573333344,0.0933333313333334,0.2,0,3,0.52,3.5,0,1,0.470588235294118,1,0,56
"17591",17591,0,587,14,0,1,0,0,1,0.480000012666667,0.573333344,0.0933333313333334,0.60000002,0,3,0.52,3.5,0,1,0.470588235294118,1,0,56
"17592",17592,1,587,29,0,1,0,1,1,0.480000012666667,0.573333344,0.0933333313333334,0.80000001,0,3,0.52,3.5,0,1,0.470588235294118,1,0,56
"17593",17593,0,587,15,0,1,0,0,1,0.480000012666667,0.573333344,0.0933333313333334,0.60000002,0,3,0.52,3.5,0,1,0.470588235294118,1,0,56
"17594",17594,1,587,30,0,1,0,1,1,0.480000012666667,0.573333344,0.0933333313333334,0.40000001,0,3,0.52,3.5,0,1,0.470588235294118,1,0,56
"17595",17595,0,588,1,1,0,0,0,1,0.626666672,0.626666673333333,1.33333333263153e-09,0.80000001,0,1,1.6,3.8,0,1,0.588235294117647,0,0,54
"17596",17596,1,588,16,1,0,1,0,1,0.626666672,0.626666673333333,1.33333333263153e-09,1,0,1,1.6,3.8,0,1,0.588235294117647,0,0,54
"17597",17597,0,588,2,1,0,0,0,1,0.626666672,0.626666673333333,1.33333333263153e-09,0,0,1,1.6,3.8,0,1,0.588235294117647,0,0,54
"17598",17598,1,588,17,1,0,1,0,1,0.626666672,0.626666673333333,1.33333333263153e-09,0.40000001,0,1,1.6,3.8,0,1,0.588235294117647,0,0,54
"17599",17599,0,588,3,1,0,0,0,1,0.626666672,0.626666673333333,1.33333333263153e-09,0.80000001,0,1,1.6,3.8,0,1,0.588235294117647,0,0,54
"17600",17600,1,588,18,1,0,1,0,1,0.626666672,0.626666673333333,1.33333333263153e-09,0.40000001,0,1,1.6,3.8,0,1,0.588235294117647,0,0,54
"17601",17601,0,588,4,1,0,0,0,1,0.626666672,0.626666673333333,1.33333333263153e-09,0,0,1,1.6,3.8,0,1,0.588235294117647,0,0,54
"17602",17602,1,588,19,1,0,1,0,1,0.626666672,0.626666673333333,1.33333333263153e-09,0.80000001,0,1,1.6,3.8,0,1,0.588235294117647,0,0,54
"17603",17603,0,588,5,1,0,0,0,1,0.626666672,0.626666673333333,1.33333333263153e-09,0.40000001,0,1,1.6,3.8,0,1,0.588235294117647,0,0,54
"17604",17604,1,588,20,1,0,1,0,1,0.626666672,0.626666673333333,1.33333333263153e-09,1,0,1,1.6,3.8,0,1,0.588235294117647,0,0,54
"17605",17605,0,588,6,1,0,0,0,1,0.626666672,0.626666673333333,1.33333333263153e-09,0.60000002,0,1,1.6,3.8,0,1,0.588235294117647,0,0,54
"17606",17606,1,588,21,1,0,1,0,1,0.626666672,0.626666673333333,1.33333333263153e-09,0.60000002,0,1,1.6,3.8,0,1,0.588235294117647,0,0,54
"17607",17607,0,588,7,1,0,0,0,1,0.626666672,0.626666673333333,1.33333333263153e-09,0.80000001,0,1,1.6,3.8,0,1,0.588235294117647,0,0,54
"17608",17608,1,588,22,1,0,1,0,1,0.626666672,0.626666673333333,1.33333333263153e-09,0.40000001,0,1,1.6,3.8,0,1,0.588235294117647,0,0,54
"17609",17609,0,588,8,1,0,0,0,1,0.626666672,0.626666673333333,1.33333333263153e-09,0.2,0,1,1.6,3.8,0,1,0.588235294117647,0,0,54
"17610",17610,1,588,23,1,0,1,0,1,0.626666672,0.626666673333333,1.33333333263153e-09,0.40000001,0,1,1.6,3.8,0,1,0.588235294117647,0,0,54
"17611",17611,0,588,9,1,0,0,0,1,0.626666672,0.626666673333333,1.33333333263153e-09,1,0,1,1.6,3.8,0,1,0.588235294117647,0,0,54
"17612",17612,1,588,24,1,0,1,0,1,0.626666672,0.626666673333333,1.33333333263153e-09,1,0,1,1.6,3.8,0,1,0.588235294117647,0,0,54
"17613",17613,0,588,10,1,0,0,0,1,0.626666672,0.626666673333333,1.33333333263153e-09,1,0,1,1.6,3.8,0,1,0.588235294117647,0,0,54
"17614",17614,1,588,25,1,0,1,0,1,0.626666672,0.626666673333333,1.33333333263153e-09,0,0,1,1.6,3.8,0,1,0.588235294117647,0,0,54
"17615",17615,0,588,11,1,0,0,0,1,0.626666672,0.626666673333333,1.33333333263153e-09,1,0,1,1.6,3.8,0,1,0.588235294117647,0,0,54
"17616",17616,1,588,26,1,0,1,0,1,0.626666672,0.626666673333333,1.33333333263153e-09,1,0,1,1.6,3.8,0,1,0.588235294117647,0,0,54
"17617",17617,0,588,12,1,0,0,0,1,0.626666672,0.626666673333333,1.33333333263153e-09,1,0,1,1.6,3.8,0,1,0.588235294117647,0,0,54
"17618",17618,1,588,27,1,0,1,0,1,0.626666672,0.626666673333333,1.33333333263153e-09,1,0,1,1.6,3.8,0,1,0.588235294117647,0,0,54
"17619",17619,0,588,13,1,0,0,0,1,0.626666672,0.626666673333333,1.33333333263153e-09,0.40000001,0,1,1.6,3.8,0,1,0.588235294117647,0,0,54
"17620",17620,1,588,28,1,0,1,0,1,0.626666672,0.626666673333333,1.33333333263153e-09,0.80000001,0,1,1.6,3.8,0,1,0.588235294117647,0,0,54
"17621",17621,0,588,14,1,0,0,0,1,0.626666672,0.626666673333333,1.33333333263153e-09,0.40000001,0,1,1.6,3.8,0,1,0.588235294117647,0,0,54
"17622",17622,1,588,29,1,0,1,0,1,0.626666672,0.626666673333333,1.33333333263153e-09,0.60000002,0,1,1.6,3.8,0,1,0.588235294117647,0,0,54
"17623",17623,0,588,15,1,0,0,0,1,0.626666672,0.626666673333333,1.33333333263153e-09,1,0,1,1.6,3.8,0,1,0.588235294117647,0,0,54
"17624",17624,1,588,30,1,0,1,0,1,0.626666672,0.626666673333333,1.33333333263153e-09,0,0,1,1.6,3.8,0,1,0.588235294117647,0,0,54
"17625",17625,0,589,1,0,1,0,0,1,0.613333341333333,0.520000008,-0.0933333333333333,0.60000002,0,5,2,4.5,0.166666666666667,1,0.529411764705882,0,0,38
"17626",17626,1,589,16,0,1,0,1,1,0.613333341333333,0.520000008,-0.0933333333333333,0.40000001,0,5,2,4.5,0.166666666666667,1,0.529411764705882,0,0,38
"17627",17627,0,589,2,0,1,0,0,1,0.613333341333333,0.520000008,-0.0933333333333333,0.60000002,0,5,2,4.5,0.166666666666667,1,0.529411764705882,0,0,38
"17628",17628,1,589,17,0,1,0,1,1,0.613333341333333,0.520000008,-0.0933333333333333,0.80000001,0,5,2,4.5,0.166666666666667,1,0.529411764705882,0,0,38
"17629",17629,0,589,3,0,1,0,0,1,0.613333341333333,0.520000008,-0.0933333333333333,0.80000001,0,5,2,4.5,0.166666666666667,1,0.529411764705882,0,0,38
"17630",17630,1,589,18,0,1,0,1,1,0.613333341333333,0.520000008,-0.0933333333333333,0.80000001,0,5,2,4.5,0.166666666666667,1,0.529411764705882,0,0,38
"17631",17631,0,589,4,0,1,0,0,1,0.613333341333333,0.520000008,-0.0933333333333333,1,0,5,2,4.5,0.166666666666667,1,0.529411764705882,0,0,38
"17632",17632,1,589,19,0,1,0,1,1,0.613333341333333,0.520000008,-0.0933333333333333,0.40000001,0,5,2,4.5,0.166666666666667,1,0.529411764705882,0,0,38
"17633",17633,0,589,5,0,1,0,0,1,0.613333341333333,0.520000008,-0.0933333333333333,0.2,0,5,2,4.5,0.166666666666667,1,0.529411764705882,0,0,38
"17634",17634,1,589,20,0,1,0,1,1,0.613333341333333,0.520000008,-0.0933333333333333,0.80000001,0,5,2,4.5,0.166666666666667,1,0.529411764705882,0,0,38
"17635",17635,0,589,6,0,1,0,0,1,0.613333341333333,0.520000008,-0.0933333333333333,0.40000001,0,5,2,4.5,0.166666666666667,1,0.529411764705882,0,0,38
"17636",17636,1,589,21,0,1,0,1,1,0.613333341333333,0.520000008,-0.0933333333333333,0.80000001,0,5,2,4.5,0.166666666666667,1,0.529411764705882,0,0,38
"17637",17637,0,589,7,0,1,0,0,1,0.613333341333333,0.520000008,-0.0933333333333333,0.80000001,0,5,2,4.5,0.166666666666667,1,0.529411764705882,0,0,38
"17638",17638,1,589,22,0,1,0,1,1,0.613333341333333,0.520000008,-0.0933333333333333,0.2,0,5,2,4.5,0.166666666666667,1,0.529411764705882,0,0,38
"17639",17639,0,589,8,0,1,0,0,1,0.613333341333333,0.520000008,-0.0933333333333333,0.80000001,0,5,2,4.5,0.166666666666667,1,0.529411764705882,0,0,38
"17640",17640,1,589,23,0,1,0,1,1,0.613333341333333,0.520000008,-0.0933333333333333,0.40000001,0,5,2,4.5,0.166666666666667,1,0.529411764705882,0,0,38
"17641",17641,0,589,9,0,1,0,0,1,0.613333341333333,0.520000008,-0.0933333333333333,0.80000001,0,5,2,4.5,0.166666666666667,1,0.529411764705882,0,0,38
"17642",17642,1,589,24,0,1,0,1,1,0.613333341333333,0.520000008,-0.0933333333333333,0.80000001,0,5,2,4.5,0.166666666666667,1,0.529411764705882,0,0,38
"17643",17643,0,589,10,0,1,0,0,1,0.613333341333333,0.520000008,-0.0933333333333333,1,0,5,2,4.5,0.166666666666667,1,0.529411764705882,0,0,38
"17644",17644,1,589,25,0,1,0,1,1,0.613333341333333,0.520000008,-0.0933333333333333,0.60000002,0,5,2,4.5,0.166666666666667,1,0.529411764705882,0,0,38
"17645",17645,0,589,11,0,1,0,0,1,0.613333341333333,0.520000008,-0.0933333333333333,0.80000001,0,5,2,4.5,0.166666666666667,1,0.529411764705882,0,0,38
"17646",17646,1,589,26,0,1,0,1,1,0.613333341333333,0.520000008,-0.0933333333333333,0.80000001,0,5,2,4.5,0.166666666666667,1,0.529411764705882,0,0,38
"17647",17647,0,589,12,0,1,0,0,1,0.613333341333333,0.520000008,-0.0933333333333333,0,0,5,2,4.5,0.166666666666667,1,0.529411764705882,0,0,38
"17648",17648,1,589,27,0,1,0,1,1,0.613333341333333,0.520000008,-0.0933333333333333,0,0,5,2,4.5,0.166666666666667,1,0.529411764705882,0,0,38
"17649",17649,0,589,13,0,1,0,0,1,0.613333341333333,0.520000008,-0.0933333333333333,0.2,0,5,2,4.5,0.166666666666667,1,0.529411764705882,0,0,38
"17650",17650,1,589,28,0,1,0,1,1,0.613333341333333,0.520000008,-0.0933333333333333,0.2,0,5,2,4.5,0.166666666666667,1,0.529411764705882,0,0,38
"17651",17651,0,589,14,0,1,0,0,1,0.613333341333333,0.520000008,-0.0933333333333333,0.80000001,0,5,2,4.5,0.166666666666667,1,0.529411764705882,0,0,38
"17652",17652,1,589,29,0,1,0,1,1,0.613333341333333,0.520000008,-0.0933333333333333,0.80000001,0,5,2,4.5,0.166666666666667,1,0.529411764705882,0,0,38
"17653",17653,0,589,15,0,1,0,0,1,0.613333341333333,0.520000008,-0.0933333333333333,0.40000001,0,5,2,4.5,0.166666666666667,1,0.529411764705882,0,0,38
"17654",17654,1,589,30,0,1,0,1,1,0.613333341333333,0.520000008,-0.0933333333333333,0,0,5,2,4.5,0.166666666666667,1,0.529411764705882,0,0,38
"17655",17655,0,590,1,0,1,0,0,1,0.586666673333333,0.413333338666667,-0.173333334666667,0.40000001,0,3,1.4,4.2,0.166666666666667,1,0.823529411764706,1,0,60
"17656",17656,1,590,16,0,1,0,1,1,0.586666673333333,0.413333338666667,-0.173333334666667,0.80000001,0,3,1.4,4.2,0.166666666666667,1,0.823529411764706,1,0,60
"17657",17657,0,590,2,0,1,0,0,1,0.586666673333333,0.413333338666667,-0.173333334666667,0.2,0,3,1.4,4.2,0.166666666666667,1,0.823529411764706,1,0,60
"17658",17658,1,590,17,0,1,0,1,1,0.586666673333333,0.413333338666667,-0.173333334666667,0.60000002,0,3,1.4,4.2,0.166666666666667,1,0.823529411764706,1,0,60
"17659",17659,0,590,3,0,1,0,0,1,0.586666673333333,0.413333338666667,-0.173333334666667,0.80000001,0,3,1.4,4.2,0.166666666666667,1,0.823529411764706,1,0,60
"17660",17660,1,590,18,0,1,0,1,1,0.586666673333333,0.413333338666667,-0.173333334666667,0.2,0,3,1.4,4.2,0.166666666666667,1,0.823529411764706,1,0,60
"17661",17661,0,590,4,0,1,0,0,1,0.586666673333333,0.413333338666667,-0.173333334666667,0.80000001,0,3,1.4,4.2,0.166666666666667,1,0.823529411764706,1,0,60
"17662",17662,1,590,19,0,1,0,1,1,0.586666673333333,0.413333338666667,-0.173333334666667,0,0,3,1.4,4.2,0.166666666666667,1,0.823529411764706,1,0,60
"17663",17663,0,590,5,0,1,0,0,1,0.586666673333333,0.413333338666667,-0.173333334666667,0.2,0,3,1.4,4.2,0.166666666666667,1,0.823529411764706,1,0,60
"17664",17664,1,590,20,0,1,0,1,1,0.586666673333333,0.413333338666667,-0.173333334666667,0.2,0,3,1.4,4.2,0.166666666666667,1,0.823529411764706,1,0,60
"17665",17665,0,590,6,0,1,0,0,1,0.586666673333333,0.413333338666667,-0.173333334666667,0,0,3,1.4,4.2,0.166666666666667,1,0.823529411764706,1,0,60
"17666",17666,1,590,21,0,1,0,1,1,0.586666673333333,0.413333338666667,-0.173333334666667,1,0,3,1.4,4.2,0.166666666666667,1,0.823529411764706,1,0,60
"17667",17667,0,590,7,0,1,0,0,1,0.586666673333333,0.413333338666667,-0.173333334666667,0.40000001,0,3,1.4,4.2,0.166666666666667,1,0.823529411764706,1,0,60
"17668",17668,1,590,22,0,1,0,1,1,0.586666673333333,0.413333338666667,-0.173333334666667,0.2,0,3,1.4,4.2,0.166666666666667,1,0.823529411764706,1,0,60
"17669",17669,0,590,8,0,1,0,0,1,0.586666673333333,0.413333338666667,-0.173333334666667,0.2,0,3,1.4,4.2,0.166666666666667,1,0.823529411764706,1,0,60
"17670",17670,1,590,23,0,1,0,1,1,0.586666673333333,0.413333338666667,-0.173333334666667,0.2,0,3,1.4,4.2,0.166666666666667,1,0.823529411764706,1,0,60
"17671",17671,0,590,9,0,1,0,0,1,0.586666673333333,0.413333338666667,-0.173333334666667,0.80000001,0,3,1.4,4.2,0.166666666666667,1,0.823529411764706,1,0,60
"17672",17672,1,590,24,0,1,0,1,1,0.586666673333333,0.413333338666667,-0.173333334666667,0.60000002,0,3,1.4,4.2,0.166666666666667,1,0.823529411764706,1,0,60
"17673",17673,0,590,10,0,1,0,0,1,0.586666673333333,0.413333338666667,-0.173333334666667,0.80000001,0,3,1.4,4.2,0.166666666666667,1,0.823529411764706,1,0,60
"17674",17674,1,590,25,0,1,0,1,1,0.586666673333333,0.413333338666667,-0.173333334666667,0,0,3,1.4,4.2,0.166666666666667,1,0.823529411764706,1,0,60
"17675",17675,0,590,11,0,1,0,0,1,0.586666673333333,0.413333338666667,-0.173333334666667,0.80000001,0,3,1.4,4.2,0.166666666666667,1,0.823529411764706,1,0,60
"17676",17676,1,590,26,0,1,0,1,1,0.586666673333333,0.413333338666667,-0.173333334666667,0.2,0,3,1.4,4.2,0.166666666666667,1,0.823529411764706,1,0,60
"17677",17677,0,590,12,0,1,0,0,1,0.586666673333333,0.413333338666667,-0.173333334666667,1,0,3,1.4,4.2,0.166666666666667,1,0.823529411764706,1,0,60
"17678",17678,1,590,27,0,1,0,1,1,0.586666673333333,0.413333338666667,-0.173333334666667,0.80000001,0,3,1.4,4.2,0.166666666666667,1,0.823529411764706,1,0,60
"17679",17679,0,590,13,0,1,0,0,1,0.586666673333333,0.413333338666667,-0.173333334666667,1,0,3,1.4,4.2,0.166666666666667,1,0.823529411764706,1,0,60
"17680",17680,1,590,28,0,1,0,1,1,0.586666673333333,0.413333338666667,-0.173333334666667,0.40000001,0,3,1.4,4.2,0.166666666666667,1,0.823529411764706,1,0,60
"17681",17681,0,590,14,0,1,0,0,1,0.586666673333333,0.413333338666667,-0.173333334666667,0.80000001,0,3,1.4,4.2,0.166666666666667,1,0.823529411764706,1,0,60
"17682",17682,1,590,29,0,1,0,1,1,0.586666673333333,0.413333338666667,-0.173333334666667,0.2,0,3,1.4,4.2,0.166666666666667,1,0.823529411764706,1,0,60
"17683",17683,0,590,15,0,1,0,0,1,0.586666673333333,0.413333338666667,-0.173333334666667,0.60000002,0,3,1.4,4.2,0.166666666666667,1,0.823529411764706,1,0,60
"17684",17684,1,590,30,0,1,0,1,1,0.586666673333333,0.413333338666667,-0.173333334666667,0.80000001,0,3,1.4,4.2,0.166666666666667,1,0.823529411764706,1,0,60
"17685",17685,0,591,1,0,1,0,0,1,0.440000004666667,0.426666670666667,-0.013333334,0.80000001,0,3,1.4,2.6,0.166666666666667,1,0.352941176470588,0,0,56
"17686",17686,1,591,16,0,1,0,1,1,0.440000004666667,0.426666670666667,-0.013333334,0.2,0,3,1.4,2.6,0.166666666666667,1,0.352941176470588,0,0,56
"17687",17687,0,591,2,0,1,0,0,1,0.440000004666667,0.426666670666667,-0.013333334,0,0,3,1.4,2.6,0.166666666666667,1,0.352941176470588,0,0,56
"17688",17688,1,591,17,0,1,0,1,1,0.440000004666667,0.426666670666667,-0.013333334,0,0,3,1.4,2.6,0.166666666666667,1,0.352941176470588,0,0,56
"17689",17689,0,591,3,0,1,0,0,1,0.440000004666667,0.426666670666667,-0.013333334,0,0,3,1.4,2.6,0.166666666666667,1,0.352941176470588,0,0,56
"17690",17690,1,591,18,0,1,0,1,1,0.440000004666667,0.426666670666667,-0.013333334,0.2,0,3,1.4,2.6,0.166666666666667,1,0.352941176470588,0,0,56
"17691",17691,0,591,4,0,1,0,0,1,0.440000004666667,0.426666670666667,-0.013333334,0.40000001,0,3,1.4,2.6,0.166666666666667,1,0.352941176470588,0,0,56
"17692",17692,1,591,19,0,1,0,1,1,0.440000004666667,0.426666670666667,-0.013333334,1,0,3,1.4,2.6,0.166666666666667,1,0.352941176470588,0,0,56
"17693",17693,0,591,5,0,1,0,0,1,0.440000004666667,0.426666670666667,-0.013333334,0,0,3,1.4,2.6,0.166666666666667,1,0.352941176470588,0,0,56
"17694",17694,1,591,20,0,1,0,1,1,0.440000004666667,0.426666670666667,-0.013333334,0,0,3,1.4,2.6,0.166666666666667,1,0.352941176470588,0,0,56
"17695",17695,0,591,6,0,1,0,0,1,0.440000004666667,0.426666670666667,-0.013333334,0.80000001,0,3,1.4,2.6,0.166666666666667,1,0.352941176470588,0,0,56
"17696",17696,1,591,21,0,1,0,1,1,0.440000004666667,0.426666670666667,-0.013333334,0.2,0,3,1.4,2.6,0.166666666666667,1,0.352941176470588,0,0,56
"17697",17697,0,591,7,0,1,0,0,1,0.440000004666667,0.426666670666667,-0.013333334,0,0,3,1.4,2.6,0.166666666666667,1,0.352941176470588,0,0,56
"17698",17698,1,591,22,0,1,0,1,1,0.440000004666667,0.426666670666667,-0.013333334,0.80000001,0,3,1.4,2.6,0.166666666666667,1,0.352941176470588,0,0,56
"17699",17699,0,591,8,0,1,0,0,1,0.440000004666667,0.426666670666667,-0.013333334,0.80000001,0,3,1.4,2.6,0.166666666666667,1,0.352941176470588,0,0,56
"17700",17700,1,591,23,0,1,0,1,1,0.440000004666667,0.426666670666667,-0.013333334,0,0,3,1.4,2.6,0.166666666666667,1,0.352941176470588,0,0,56
"17701",17701,0,591,9,0,1,0,0,1,0.440000004666667,0.426666670666667,-0.013333334,1,0,3,1.4,2.6,0.166666666666667,1,0.352941176470588,0,0,56
"17702",17702,1,591,24,0,1,0,1,1,0.440000004666667,0.426666670666667,-0.013333334,1,0,3,1.4,2.6,0.166666666666667,1,0.352941176470588,0,0,56
"17703",17703,0,591,10,0,1,0,0,1,0.440000004666667,0.426666670666667,-0.013333334,0,0,3,1.4,2.6,0.166666666666667,1,0.352941176470588,0,0,56
"17704",17704,1,591,25,0,1,0,1,1,0.440000004666667,0.426666670666667,-0.013333334,0.60000002,0,3,1.4,2.6,0.166666666666667,1,0.352941176470588,0,0,56
"17705",17705,0,591,11,0,1,0,0,1,0.440000004666667,0.426666670666667,-0.013333334,0.80000001,0,3,1.4,2.6,0.166666666666667,1,0.352941176470588,0,0,56
"17706",17706,1,591,26,0,1,0,1,1,0.440000004666667,0.426666670666667,-0.013333334,0.80000001,0,3,1.4,2.6,0.166666666666667,1,0.352941176470588,0,0,56
"17707",17707,0,591,12,0,1,0,0,1,0.440000004666667,0.426666670666667,-0.013333334,0.2,0,3,1.4,2.6,0.166666666666667,1,0.352941176470588,0,0,56
"17708",17708,1,591,27,0,1,0,1,1,0.440000004666667,0.426666670666667,-0.013333334,0,0,3,1.4,2.6,0.166666666666667,1,0.352941176470588,0,0,56
"17709",17709,0,591,13,0,1,0,0,1,0.440000004666667,0.426666670666667,-0.013333334,0.80000001,0,3,1.4,2.6,0.166666666666667,1,0.352941176470588,0,0,56
"17710",17710,1,591,28,0,1,0,1,1,0.440000004666667,0.426666670666667,-0.013333334,0,0,3,1.4,2.6,0.166666666666667,1,0.352941176470588,0,0,56
"17711",17711,0,591,14,0,1,0,0,1,0.440000004666667,0.426666670666667,-0.013333334,0.80000001,0,3,1.4,2.6,0.166666666666667,1,0.352941176470588,0,0,56
"17712",17712,1,591,29,0,1,0,1,1,0.440000004666667,0.426666670666667,-0.013333334,0.80000001,0,3,1.4,2.6,0.166666666666667,1,0.352941176470588,0,0,56
"17713",17713,0,591,15,0,1,0,0,1,0.440000004666667,0.426666670666667,-0.013333334,0.2,0,3,1.4,2.6,0.166666666666667,1,0.352941176470588,0,0,56
"17714",17714,1,591,30,0,1,0,1,1,0.440000004666667,0.426666670666667,-0.013333334,0.80000001,0,3,1.4,2.6,0.166666666666667,1,0.352941176470588,0,0,56
"17715",17715,0,592,1,1,0,0,0,1,0.146666669333333,0.120000004,-0.0266666653333333,0,1,2,2,3.9,0,1,0.294117647058824,1,0,25
"17716",17716,1,592,16,1,0,1,0,1,0.146666669333333,0.120000004,-0.0266666653333333,0,1,2,2,3.9,0,1,0.294117647058824,1,0,25
"17717",17717,0,592,2,1,0,0,0,1,0.146666669333333,0.120000004,-0.0266666653333333,0,1,2,2,3.9,0,1,0.294117647058824,1,0,25
"17718",17718,1,592,17,1,0,1,0,1,0.146666669333333,0.120000004,-0.0266666653333333,0,1,2,2,3.9,0,1,0.294117647058824,1,0,25
"17719",17719,0,592,3,1,0,0,0,1,0.146666669333333,0.120000004,-0.0266666653333333,0,1,2,2,3.9,0,1,0.294117647058824,1,0,25
"17720",17720,1,592,18,1,0,1,0,1,0.146666669333333,0.120000004,-0.0266666653333333,0,1,2,2,3.9,0,1,0.294117647058824,1,0,25
"17721",17721,0,592,4,1,0,0,0,1,0.146666669333333,0.120000004,-0.0266666653333333,0,1,2,2,3.9,0,1,0.294117647058824,1,0,25
