"","datacollection","condition","new_whomoreimm","new_whoblamew","bigot_personjudge","new_acttellmor","new_behtellmor","bigot_infovalue","pltclideo","gender","yearbirth","countrybir","expeng","ethnicity","parented","bfrres","bfrthese","citytown","postalcode","honest","faminc","mturkhowm"
"2549",25,1,1,1,1,1,1,1,NA,2,1967,187,47,3,3,"none",2,"Chicago","60608",1,"29,000",""
"2550",25,1,2,2,2,1,7,4,4,1,1994,144,8,1,6,"A few",2,"","",1,"",""
"2551",25,0,2,1,1.5,2,2,2,2,2,1984,187,30,1,6,"5",2,"West Chicago","60185",1,"80000",""
"2552",25,0,1,3,2,1,7,4,4,2,1980,111,35,3,6,"3",2,"","53188",1,"",""
"2553",25,1,4,2,3,4,6,5,3,2,1982,187,33,1,5,"0",2,"Chicago","60641",1,"65000",""
"2554",25,0,1,1,1,1,1,1,2,2,1996,187,18,2,4,"2",2,"chicago","60607",1,"90,000",""
"2555",25,1,3,3,3,2,2,2,6,2,1953,187,60,1,6,"5",1,"Chicago","60631",1,"60000",""
"2556",25,1,1,1,1,1,4,2.5,3,2,1993,187,21,3,4,"",2,"Chicago","60618",1,"",""
"2557",25,1,2,3,2.5,1,7,4,2,1,1946,187,69,1,6,">10",2,"Rockford","61107",1,"NA",""
"2558",25,0,3,1,2,1,7,4,3,2,1988,187,26,1,4,"4",2,"Hoffman Estates","60169",1,"32,000",""
"2559",25,0,1,1,1,1,7,4,1,2,1976,187,39,1,6,"3",1,"Chicago","60618",1,"$100,000",""
"2560",25,0,7,7,7,1,7,4,2,2,1956,187,59,1,3,"6",2,"Aurora","60612",1,"54,000",""
"2561",25,0,1,1,1,1,1,1,4,1,1991,187,23,3,5,"5",2,"Cary","60013",1,"80000 USD",""
"2562",25,0,4,4,4,4,4,4,4,2,1958,187,56,1,6,"?",2,"Riverside, IL","60546",1,"300,000",""
"2563",25,1,1,3,2,2,3,2.5,4,2,1988,187,27,6,6,"2",2,"chicago","60647",1,"40,000",""
"2564",25,0,1,1,1,1,1,1,4,2,93,0,15,3,5,"2",2,"","",1,"",""
"2565",25,0,2,2,2,4,1,2.5,4,1,1952,187,0,1,5,"06-Aug",2,"Crete, IL","",1,"60000",""
"2566",25,0,2,1,1.5,1,6,3.5,4,2,1991,187,23,5,5,"many",2,"Chicago","60607",2,"",""
"2567",25,0,2,4,3,1,1,1,4,1,1972,111,22,3,5,"3",1,"Chicago","60632",1,"34.000.00",""
"2568",25,0,2,2,2,1,4,2.5,2,2,1994,187,20,2,6,"3",1,"Plainfield","60585",1,"80,000",""
"2569",25,0,1,1,1,1,1,1,2,2,1949,187,65,1,5,"0",2,"Erie","16502",1,"100,000",""
"2570",25,0,1,1,1,7,1,4,2,2,1996,111,14,3,2,"6",2,"","",NA,"",""
"2571",25,0,2,2,2,2,2,2,2,2,1983,187,31,1,3,"at least 10 previous to",NA,"Chicago","60622",1,"30,000",""
"2572",25,1,5,5,5,5,2,3.5,4,2,1995,187,20,1,5,"6",2,"Wheaton","60187",2,"120000",""
"2573",25,0,1,1,1,1,7,4,4,1,1990,187,24,2,5,"1",2,"Chicago","60612",1,"100000",""
"2574",25,0,4,1,2.5,1,3,2,1,1,1983,187,31,1,6,"5",2,"Chicago","60626",1,"25,000",""
"2575",25,0,3,3,3,4,5,4.5,3,2,1954,187,60,1,3,"5",2,"","",1,"250,000",""
"2576",25,1,4,2,3,2,4,3,2,2,1983,187,31,1,6,"10",2,"Chicago","60614",1,"120000",""
"2577",25,1,1,3,2,3,2,2.5,4,NA,1957,111,50,3,5,"19",1,"chicago","",1,"100000",""
"2578",25,0,2,2,2,1,3,2,4,2,1990,187,24,4,5,"6",1,"Chicago","60608",1,"30,000",""
"2579",25,0,2,3,2.5,2,2,2,NA,NA,NA,0,0,0,0,"",NA,"","",NA,"",""
"2580",25,1,1,3,2,4,4,4,1,2,1972,187,43,1,6,"4",1,"Chicago","60618",1,"17,000",""
"2581",25,1,1,4,2.5,1,4,2.5,NA,NA,NA,0,0,0,0,"",NA,"","",NA,"",""
"2582",25,1,1,1,1,1,4,2.5,4,2,1994,187,20,6,6,"1",2,"Chicago","60501",1,"",""
"2583",25,0,3,3,3,3,3,3,2,2,1953,187,61,1,5,"10",2,"Oak Park","60304",1,"100,000",""
"2584",25,1,2,2,2,3,3,3,3,1,71,0,40,6,6,"0",2,"chicaggo","60637",1,"",""
"2585",25,1,4,4,4,4,4,4,3,1,1994,187,20,1,6,"several",2,"Evanston","60202",1,"160,000",""
"2586",25,0,2,2,2,2,6,4,4,2,1969,187,45,1,6,"2",2,"Chicago","60655",1,"100000",""
"2587",25,0,3,3,3,4,3,3.5,4,2,1985,187,29,1,5,"5",2,"Mahomet","61853",2,"130000",""
"2588",25,0,1,1,1,1,1,1,NA,NA,NA,0,0,0,0,"",NA,"","",NA,"",""
"2589",25,0,5,2,3.5,4,6,5,4,1,1987,187,27,1,5,"Oct-20",2,"","",1,"",""
"2590",25,1,4,4,4,1,7,4,2,1,1993,187,21,1,6,"10",2,"Chicago","60615",1,"54,000",""
"2591",25,0,2,2,2,3,4,3.5,1,2,1981,31,34,1,5,"8 million",2,"Chicago","n/a",1,"n/a",""
"2592",25,1,5,5,5,6,6,6,4,2,1945,187,69,1,4,"3",2,"chicago","60645",2,"400000",""
"2593",25,1,3,4,3.5,4,1,2.5,4,1,1996,126,17,4,5,"1(?)",2,"Aurora","60502",1,"",""
"2594",25,0,3,3,3,3,3,3,4,1,1987,187,28,3,5,"0",2,"Lake Forest","60045",2,"50000+",""
"2595",25,0,2,2,2,1,3,2,2,2,1982,187,32,1,5,"1",1,"Chicago","60625",1,"120,000",""
"2596",25,1,2,2,2,3,7,5,4,2,1993,187,20,4,4,"0",1,"chicago","60608",1,"30000",""
"2597",25,0,4,4,4,4,7,5.5,7,2,1966,187,0,1,5,"1",2,"elmwood park ill","60707",1,"80,000",""
"2598",26,0,3,3,3,3,3,3,6,2,1995,187,19,1,6,"6",2,"West Boylston","1583",1,"110,000",""
"2599",26,1,2,2,2,1,4,2.5,5,1,1994,187,20,1,3,"12",2,"South Hadley","1075",1,"$160,000.00",""
"2600",26,1,3,3,3,1,1,1,4,1,1993,187,21,1,6,"10",2,"Cresskill","7626",1,"80,000",""
"2601",26,0,1,1,1,1,4,2.5,4,2,1996,187,18,6,4,"2",2,"Malden, MA","2148",1,"$40,000",""
"2602",26,0,1,1,1,1,6,3.5,1,1,1995,187,19,1,5,"1",2,"Newton","2461",1,"250,000",""
"2603",26,1,1,1,1,1,7,4,4,2,1995,89,19,4,4,"5",2,"Chicopee","1020",1,"100,000",""
"2604",26,1,1,1,1,1,1,1,5,1,1994,187,21,1,4,"10",2,"Stow","1775",1,"150000",""
"2605",26,1,2,2,2,4,5,4.5,5,1,2996,187,18,1,4,"0",2,"","2066",1,"200000",""
"2606",26,0,1,1,1,1,1,1,3,2,1995,187,19,1,4,"27",2,"Newton, Massachusetts","2467",1,"$200,000",""
"2607",26,0,1,1,1,1,3,2,3,2,1995,187,19,1,6,"20",2,"lexington","2421",1,"N/A",""
"2608",26,0,1,1,1,1,2,1.5,4,2,20,187,20,1,4,"12",2,"Peru, MA","1235",1,"100000",""
"2609",26,0,4,4,4,4,1,2.5,4,2,1995,104,17,2,3,"3",2,"Braintree","2184",1,"-",""
"2610",26,0,1,1,1,1,5,3,2,1,1995,187,19,1,4,"several",2,"New York","0",1,"130,000",""
"2611",26,0,3,5,4,6,7,6.5,2,2,1995,36,4,2,3,"4",1,"New York","11378",1,"60000",""
"2612",26,1,3,3,3,3,4,3.5,5,2,1994,187,21,1,6,"20",2,"Montclair Virginia","22025",1,"",""
"2613",26,0,3,3,3,5,3,4,4,2,1994,36,4,2,3,"1",1,"","",2,"",""
"2614",26,0,1,1,1,1,1,1,2,2,1995,187,19,1,5,"6",2,"Melrose","2176",1,"",""
"2615",26,1,1,1,1,1,7,4,7,2,1995,187,19,4,6,"8",2,"","",1,"",""
"2616",26,0,1,2,1.5,1,4,2.5,4,2,1995,187,19,1,5,"30",2,"Ossining,NY","10510",1,"100,000",""
"2617",26,0,3,4,3.5,3,4,3.5,2,2,1993,187,21,1,5,"6",2,"Natick, MA","1760",1,"$120,000",""
"2618",26,1,4,4,4,4,4,4,4,2,1994,182,15,4,6,"30",1,"Boston","2123",1,"$150,000",""
"2619",26,0,1,2,1.5,1,7,4,6,1,1996,187,18,1,6,"2",2,"Franklin, MA","2038",1,"$180,000",""
"2620",26,1,2,2,2,2,6,4,5,2,1996,187,18,1,6,"5",2,"albertson","11507",1,"100000",""
"2621",26,1,1,3,2,2,2,2,4,2,1995,187,19,1,3,"05-Jun",2,"Amherst","1003",1,"",""
"2622",26,0,5,4,4.5,2,4,3,4,2,1995,187,19,1,5,"1",2,"Shrewsbury","1545",1,"$80,000",""
"2623",26,0,4,4,4,4,4,4,4,2,1996,187,18,4,5,"3",2,"Framingham","1701",1,"na",""
"2624",26,1,1,1,1,1,1,1,4,2,1996,187,13,3,4,"15",2,"Lawrence","1843",1,"80000",""
"2625",26,0,2,2,2,2,6,4,2,1,1995,169,7,1,4,"8",2,"Amherst","1002",1,"60'000",""
"2626",26,0,1,1,1,1,1,1,3,2,1994,187,20,4,3,"3",2,"Boston","",1,"",""
"2627",26,1,2,2,2,1,6,3.5,4,2,1994,187,20,1,6,"a lot",2,"Mansfield, ma","2048",1,"$100k",""
"2628",26,1,2,2,2,2,2,2,5,1,1994,187,20,1,4,"10",2,"Amherst MA","1002",1,"130,000",""
"2629",26,1,3,4,3.5,2,4,3,2,2,1994,187,20,1,5,"4",2,"Scituate, MA","2066",1,"",""
"2630",26,1,3,2,2.5,3,3,3,4,2,1994,187,20,3,4,"6",2,"Mattapoisett, MA","2739",1,"",""
"2631",26,1,1,1,1,1,1,1,1,2,1993,187,21,1,6,"~20",2,"Duxbury, MA","2332",1,"$200,000",""
"2632",26,0,1,1,1,1,1,1,3,2,1993,187,21,5,5,"7",2,"mashpee","2649",1,"20,000",""
"2633",26,1,1,1,1,1,1,1,4,2,1994,187,21,3,4,"18",1,"Lynn, MA","1902",1,"",""
"2634",26,0,1,1,1,1,4,2.5,4,2,1995,187,20,2,4,"30",2,"Quincy","2169",1,"40,000",""
"2635",26,0,5,4,4.5,6,3,4.5,4,1,1992,187,15,2,4,"10",2,"Boston","2155",1,"30000",""
"2636",26,1,1,1,1,1,5,3,3,1,1993,187,22,1,6,"30",2,"Amherst, MA","1002",1,"$100,000",""
"2637",26,0,2,4,3,2,3,2.5,4,1,1994,187,20,1,5,"15-20",2,"Seekonk, MA","2771",1,"$65,000",""
"2638",26,0,3,2,2.5,1,1,1,4,2,1995,187,19,2,3,"7",2,"quincy","2171",1,"39000",""
"2639",26,1,2,2,2,1,1,1,3,2,1994,187,20,1,4,"Dozens",2,"Westborough MA","1581",2,"$40,000",""
"2640",26,0,1,1,1,1,1,1,2,1,1994,187,20,1,6,"4 or 5",2,"Cambridge","2139",1,"220,000",""
"2641",26,1,2,2,2,1,5,3,1,2,1995,187,19,3,2,"20",2,"Los Angeles","90230",1,"30000",""
"2642",26,1,7,6,6.5,2,6,4,4,2,1995,140,6,2,3,"4",2,"westborough","1581",2,"55,000",""
"2643",26,1,7,7,7,7,7,7,6,2,1994,187,21,1,5,"22",2,"easton","2356",1,"70,000",""
"2644",26,1,1,1,1,1,7,4,4,2,1993,187,22,1,4,"20",2,"Haverhill","1832",1,"40,000",""
"2645",26,1,3,6,4.5,1,7,4,4,2,1992,187,22,1,4,"10",2,"Winchester","1890",1,"$300,000",""
"2646",26,0,1,1,1,1,1,1,4,1,1993,66,21,4,5,"7",2,"Amherst","1003",1,"10000",""
"2647",26,1,2,3,2.5,2,5,3.5,4,2,1996,187,14,2,2,"4",2,"Natick","1760",1,"40000",""
"2648",26,0,2,1,1.5,1,1,1,4,2,1994,187,21,1,6,"4",2,"Gloucester","1930",1,"",""
"2649",26,1,1,2,1.5,1,1,1,1,1,1994,187,21,1,4,"alot",2,"Newton","2459",1,"",""
"2650",26,1,6,4,5,1,1,1,4,2,1994,187,19,1,5,"Probably 15+",2,"Amherst","1003",2,"50,000",""
"2651",26,1,1,1,1,1,1,1,1,2,1994,121,0,2,5,"around 10",2,"Franklin, MA","2038",1,"75-100k",""
"2652",26,0,3,2,2.5,1,1,1,2,2,1996,187,19,3,4,"7",2,"","",1,"25000",""
"2653",26,0,1,1,1,1,1,1,5,2,1994,187,21,1,4,"3",2,"North Reading, MA","1864",1,"150,000",""
"2654",26,1,1,1,1,1,5,3,3,2,1995,187,20,4,4,"2",2,"Easton MA","2375",1,"200,000",""
"2655",26,1,7,4,5.5,7,1,4,4,2,1994,187,20,1,6,"20",1,"Hawthorne","10532",1,"180000",""
"2656",26,0,1,1,1,4,4,4,4,2,1993,179,21,6,6,"at least 20, from previo",2,"Amesbury","1913",1,"30,000",""
"2657",26,1,1,1,1,1,1,1,6,2,1994,187,20,1,4,"2",2,"Woburn","1801",1,"60000",""
"2658",26,0,1,1,1,1,1,1,2,2,1995,187,19,1,6,"2",2,"Marlborough, MA","1752",1,"N/A",""
"2659",26,1,2,3,2.5,2,6,4,1,2,1996,187,19,6,4,"3",1,"Merrick","11566",1,"no idea",""
"2660",26,1,1,1,1,1,1,1,2,2,1993,187,21,1,6,"About 10",1,"North Attleboro","2760",1,"$120,000",""
"2661",26,0,7,1,4,1,1,1,5,1,1992,187,22,1,6,"05-Oct",1,"amherst","1003",1,"",""
"2662",26,0,4,4,4,3,3,3,4,2,1994,187,20,2,3,"5",1,"Boston","2135",1,"$22000",""
"2663",26,0,2,2,2,3,3,3,2,2,1995,187,20,1,4,"5",2,"Monson, MA","1057",1,"100,000",""
"2664",26,0,1,1,1,1,4,2.5,4,1,1996,130,19,2,6,"1",2,"Bedford","3110",1,"350,000",""
"2665",26,0,1,1,1,1,1,1,2,1,1994,187,20,2,4,"4",2,"Framingham","1701",1,"80,000",""
"2666",26,0,2,2,2,3,2,2.5,5,2,1996,187,18,1,5,"4",2,"Cranford","7016",1,"$200,000",""
"2667",26,0,7,1,4,2,6,4,6,2,1993,187,22,1,4,"5",2,"Scituate","2066",1,"130000",""
"2668",26,1,1,1,1,1,1,1,4,2,1993,78,12,2,5,"4",2,"HOLYOKE","1040",1,"30000",""
"2669",26,1,2,3,2.5,2,1,1.5,3,1,22,187,22,1,5,"10",2,"Waltham","2453",1,"100000",""
"2670",26,0,1,1,1,4,4,4,1,2,1994,187,20,1,4,"~15",2,"Amherst","1002",1,"60,000",""
"2671",26,1,3,1,2,1,5,3,4,2,1993,187,21,2,3,"at least 10",2,"Arlington","2476",1,"not comfortable s",""
"2672",26,1,1,1,1,2,4,3,2,2,1995,187,20,1,5,"5",2,"Plymouth, MA","2360",1,"$100,000",""
"2673",26,0,7,4,5.5,7,1,4,4,1,1993,187,21,1,5,"a couple",2,"Cheshire","2215",1,"95,000",""
"2674",26,1,5,3,4,3,5,4,2,2,1994,187,20,1,4,"13",2,"nantucket, ma","2554",1,"$150,000",""
"2675",26,0,2,2,2,1,1,1,4,1,1993,187,21,1,5,"too many",2,"Pittsfiield, MA","1201",1,"60 to 70,000",""
"2676",26,1,5,5,5,4,4,4,2,2,1995,17,18,1,6,"10",1,"Walpole","2032",1,"$210,000",""
"2677",26,0,2,3,2.5,2,1,1.5,4,2,1996,187,18,6,4,"6",2,"Bedford, Ma","1730",1,"",""
"2678",26,0,3,3,3,3,3,3,4,2,1995,187,19,1,6,"10",2,"carlisle ma","1741",2,"100,000",""
"2679",26,0,1,1,1,1,4,2.5,2,2,1995,187,19,6,4,"10",2,"Augusta, ME","4330",1,"$85,000",""
"2680",26,1,2,4,3,1,4,2.5,4,2,1994,187,21,1,4,"20",2,"Worcester, MA","1609",1,"200,000",""
"2681",26,1,1,3,2,3,7,5,3,2,1995,187,19,1,4,"4",2,"Hopkinton, MA","1748",1,"Not sure",""
"2682",26,1,4,4,4,4,1,2.5,2,2,1986,187,29,1,5,"0",2,"belchertown","1007",1,"50,000",""
"2683",26,1,2,1,1.5,2,1,1.5,2,2,1996,192,17,2,3,"5",2,"Randolph","2368",1,"36000",""
"2684",26,0,5,3,4,6,6,6,4,2,1983,162,10,2,4,"3",2,"Amherst","1003",1,"300000",""
"2685",26,1,3,3,3,4,3,3.5,4,2,1995,187,20,1,4,"3",2,"Longmeadow","1106",1,"70,000",""
"2686",26,0,1,3,2,1,5,3,6,1,1996,187,18,1,5,"3",2,"Walpole","2081",1,"150000",""
"2687",26,0,1,1,1,1,1,1,4,NA,1993,75,19,2,3,"20",2,"Malden","2148",1,"24000",""
"2688",26,1,2,2,2,1,3,2,1,1,83,187,32,1,6,"ten",2,"Amherst MA","1002",1,"?",""
"2689",26,1,1,1,1,1,1,1,4,2,1993,187,22,1,5,"About 10",2,"Sunderland, MA","1375",1,"$90,000",""
"2690",26,1,2,2,2,2,5,3.5,2,1,1995,187,20,1,6,"5",2,"Belmont, Massachusetts","2478",1,"230,000",""
"2691",26,0,2,4,3,1,1,1,4,2,1993,187,21,1,4,"too many, 38?",2,"Amherst","1002",1,"250,000",""
"2692",26,0,1,1,1,1,1,1,4,2,1990,73,0,4,4,"3",2,"Attleboro, Ma","2703",1,"Na",""
"2693",26,1,3,3,3,3,5,4,4,2,1993,187,22,1,6,"10",2,"Mansfield","2048",1,"100,000",""
"2694",26,1,2,2,2,2,5,3.5,2,2,1994,187,20,1,5,"5",2,"Sandwich","2563",1,"150,000",""
"2695",26,0,1,1,1,5,7,6,4,2,1993,73,17,6,3,"1",1,"Medford","2155",1,"60,000",""
"2696",26,0,1,1,1,3,2,2.5,4,2,1993,78,18,2,5,"10",2,"wayland","1778",1,"dk",""
"2697",26,1,2,2,2,1,5,3,2,2,1994,187,20,1,3,"10",2,"New Bedford","2744",1,"30000",""
"2698",26,1,2,2,2,2,2,2,4,1,1993,187,21,2,4,"8",2,"Boston","2124",1,"$44,000",""
"2699",26,0,1,1,1,1,1,1,7,2,1995,187,19,1,5,"15",2,"South Salem, NY","10590",1,"",""
"2700",27,1,1,1,1,1,1,1,NA,2,1994,47,20,NA,6,"0",2,"Pierrelaye","95480",1,"",""
"2701",27,0,1,1,1,4,4,4,NA,2,1993,61,22,NA,6,"20",2,"Boulogne","92100",1,"",""
"2702",27,1,2,1,1.5,6,1,3.5,NA,1,1992,61,22,NA,4,"0",2,"L'Isle Adam","95290",1,"",""
"2703",27,0,1,1,1,7,1,4,NA,1,1990,61,25,NA,6,"une vingtaine",2,"paris","75014",2,"",""
"2704",27,1,4,4,4,4,2,3,NA,2,1993,61,21,NA,5,"4",2,"Paris","75005",1,"",""
"2705",27,0,1,1,1,2,1,1.5,NA,2,1993,61,21,NA,3,"dizaine",2,"vaujours","93410",1,"",""
"2706",27,0,1,3,2,4,4,4,NA,2,1987,61,27,NA,6,"11",2,"palaiseau","91120",1,"",""
"2707",27,1,1,1,1,4,2,3,NA,2,1994,61,21,NA,4,"10",2,"Paris","75010",1,"",""
"2708",27,0,2,2,2,5,2,3.5,NA,2,1991,61,23,NA,6,"17",2,"Paris","75011",1,"",""
"2709",27,1,2,1,1.5,1,2,1.5,NA,2,21,61,21,NA,4,"6",2,"Villeneuve-la-Garenne","92390",1,"",""
"2710",27,0,3,1,2,4,1,2.5,NA,2,1990,61,25,NA,4,"20+",2,"Paris","75011",1,"",""
"2711",27,1,4,3,3.5,3,4,3.5,NA,2,1985,61,30,NA,6,"10",1,"Malakoff","92240",1,"",""
"2712",27,1,2,1,1.5,2,3,2.5,NA,2,1986,61,29,NA,3,"2",2,"juvisy sur orge","91260",1,"",""
"2713",27,1,4,1,2.5,7,7,7,NA,2,1995,61,20,NA,6,"1",2,"Thiais","94320",1,"",""
"2714",27,0,4,4,4,1,1,1,NA,2,1987,3,27,NA,4,"1",2,"Issy les Moulineaux","92130",1,"",""
"2715",27,1,3,2,2.5,5,5,5,NA,2,1991,61,23,NA,6,"5",2,"Paris","75018",1,"",""
"2716",27,0,2,2,2,5,5,5,NA,1,1993,61,22,NA,6,"3",2,"Paris","75005",1,"",""
"2717",27,0,1,1,1,1,1,1,NA,2,1994,61,20,NA,3,"8",2,"Montigny les cormeilles","95370",1,"",""
"2718",27,0,3,3,3,5,4,4.5,NA,1,1986,3,15,NA,1,"3",2,"Seine Saint Denis","93190",2,"",""
"2719",27,1,2,2,2,2,1,1.5,NA,2,1990,61,25,NA,6,"2",2,"Paris","75005",1,"",""
"2720",27,1,2,1,1.5,5,1,3,NA,1,1993,61,22,NA,5,"Une dizaine",2,"Paris","75014",1,"",""
"2721",27,0,1,1,1,1,1,1,NA,1,1992,116,23,NA,6,"20",2,"paris","75016",1,"",""
"2722",27,0,1,1,1,3,4,3.5,NA,2,1991,67,24,NA,6,"7",2,"Paris","75008",1,"",""
"2723",27,1,2,2,2,1,5,3,NA,2,1989,61,26,NA,6,"une dizaine",2,"Paris","75005",1,"",""
"2724",27,1,1,1,1,4,4,4,NA,2,1992,61,0,NA,6,"10",2,"montrouge","92120",1,"",""
"2725",27,0,1,1,1,3,3,3,NA,2,1992,61,23,NA,6,"3",2,"Paris","75011",1,"",""
"2726",27,1,7,1,4,1,4,2.5,NA,1,1990,61,25,NA,3,"10",2,"boulogne billancourt","92100",1,"",""
"2727",27,0,5,2,3.5,1,4,2.5,NA,2,1991,61,24,NA,6,"5",2,"Paris","75019",1,"",""
"2728",27,1,1,1,1,1,1,1,NA,2,1994,61,21,NA,4,"10",2,"Asnières","92600",1,"",""
"2729",27,0,5,4,4.5,3,4,3.5,NA,2,29,61,29,NA,6,"10",2,"Paris","75013",1,"",""
"2730",27,1,1,1,1,2,7,4.5,NA,2,1996,61,18,NA,3,"1",2,"Fresnes","94260",1,"",""
"2731",27,0,2,1,1.5,1,1,1,NA,2,1997,61,0,NA,5,"2",2,"gennevilliers","92230",1,"",""
"2732",27,0,1,4,2.5,1,1,1,NA,1,1991,116,15,NA,6,"3",2,"Pantin","93500",1,"",""
"2733",27,0,1,1,1,1,1,1,NA,2,1989,61,26,NA,3,"4 ou 5",2,"Paris","75017",1,"",""
"2734",27,0,1,1,1,4,5,4.5,NA,2,1994,61,21,NA,3,"5",2,"Romainville","93230",1,"",""
"2735",27,1,2,1,1.5,2,3,2.5,NA,2,1990,61,25,NA,5,"5",2,"Paris","75004",1,"",""
"2736",27,1,2,1,1.5,1,7,4,NA,2,1994,61,20,NA,5,"5",2,"Paris","75014",1,"",""
"2737",27,0,4,2,3,3,3,3,NA,2,1992,61,223,NA,3,"",2,"Rambouillet","78",1,"",""
"2738",27,0,1,1,1,1,1,1,NA,2,1991,61,23,NA,5,"",2,"MITRY","77290",1,"",""
"2739",27,1,3,2,2.5,2,6,4,NA,2,1991,61,0,NA,5,"2",2,"Rosny sous bois","93110",1,"",""
"2740",27,1,2,3,2.5,1,1,1,NA,1,1987,61,27,NA,6,"4 ou 5",2,"Paris","75013",1,"",""
"2741",27,1,3,1,2,4,6,5,NA,2,1990,61,25,NA,4,"15",2,"Paris","75013",1,"",""
"2742",27,1,1,1,1,4,1,2.5,NA,2,1991,61,24,NA,3,"5",2,"paris","75010",1,"",""
"2743",27,0,1,1,1,6,1,3.5,NA,1,1987,39,28,NA,5,"5",2,"gonesse","95500",1,"",""
"2744",27,1,1,1,1,4,4,4,NA,2,1995,61,20,NA,6,"45",2,"Sèvres","92310",1,"",""
"2745",27,1,1,1,1,2,1,1.5,NA,1,1988,61,26,NA,5,"0",2,"paris","75012",1,"",""
"2746",27,0,1,1,1,6,6,6,NA,1,1990,61,25,NA,3,"5",2,"Paris","75020",1,"",""
"2747",27,1,1,1,1,4,4,4,NA,2,1988,61,26,NA,5,"3",2,"Levallois","92300",1,"",""
"2748",27,0,1,1,1,2,5,3.5,NA,1,1994,61,21,NA,6,"3",2,"Paris","75011",1,"",""
"2749",27,0,2,1,1.5,7,5,6,NA,1,1996,61,18,NA,2,"2",2,"Bobigny","93000",1,"",""
"2750",27,0,2,1,1.5,3,4,3.5,NA,2,1989,61,25,NA,5,"30",2,"Cernay la ville","78720",1,"",""
"2751",27,1,3,1,2,2,4,3,NA,2,1994,61,21,NA,4,"1",2,"Malakoff","92240",1,"",""
"2752",27,1,1,1,1,3,1,2,NA,2,1996,61,19,NA,6,"2",2,"Vitry-sur-Seine","94400",1,"",""
"2753",27,1,1,1,1,3,2,2.5,NA,2,1993,61,21,NA,6,"2",2,"Paris","75013",1,"",""
"2754",27,0,2,3,2.5,7,1,4,NA,2,1993,61,21,NA,6,"4",2,"paris","75013",1,"",""
"2755",27,0,1,1,1,5,4,4.5,NA,2,1995,61,20,NA,4,"2",2,"Maurepas","78310",1,"",""
"2756",27,1,4,3,3.5,4,3,3.5,NA,2,1989,61,26,NA,3,"0",2,"Chelles","77500",1,"",""
"2757",27,0,2,1,1.5,5,5,5,NA,1,1996,61,19,NA,3,"1",2,"Vitry sur seine","94400",1,"",""
"2758",27,0,1,1,1,1,3,2,NA,2,1992,61,23,NA,4,"1",2,"Paris","75019",1,"",""
"2759",27,1,1,1,1,1,1,1,NA,2,1996,187,19,NA,6,"5",2,"Paris","75015",1,"",""
"2760",27,1,1,1,1,4,2,3,NA,1,1994,61,20,NA,6,"Une dizaine",2,"Montreuil","93100",1,"",""
"2761",27,0,3,2,2.5,1,2,1.5,NA,2,1992,61,23,NA,6,"4",2,"Boulogne-Billancourt","92100",1,"",""
"2762",27,0,1,1,1,7,1,4,NA,1,1992,61,22,NA,6,"5",2,"paris","75116",1,"",""
"2763",27,0,1,2,1.5,4,1,2.5,NA,2,1989,163,15,NA,3,"1",2,"Pierrefitte-sur-seine","93380",1,"",""
"2764",27,1,1,1,1,1,5,3,NA,2,1991,61,23,NA,6,"beaucoup",2,"Nanterre","92000",1,"",""
"2765",27,0,1,1,1,1,1,1,NA,2,1989,61,26,NA,5,"Plusieurs",2,"","",1,"",""
"2766",27,1,2,1,1.5,4,4,4,NA,2,1990,61,25,NA,6,"20",2,"Enghien-les-Bains","95880",1,"",""
"2767",27,1,1,1,1,1,7,4,NA,2,1992,61,22,NA,6,"une dizaine",1,"cergy","95000",1,"",""
"2768",27,0,1,1,1,1,1,1,NA,2,1995,3,15,NA,5,"4",2,"melun","77000",1,"",""
"2769",27,1,1,1,1,3,3,3,NA,2,1992,61,22,NA,4,"10",2,"Paris","75014",1,"",""
"2770",27,0,1,1,1,2,1,1.5,NA,2,1992,61,20,NA,4,"3",2,"Clamart","92140",1,"",""
"2771",27,1,3,4,3.5,2,4,3,NA,2,1985,61,18,NA,3,"6",2,"Nanterre","92000",1,"",""
"2772",27,0,1,1,1,1,7,4,NA,1,1996,61,18,NA,5,"0",2,"Le Pecq","78230",1,"",""
"2773",27,0,3,2,2.5,2,4,3,NA,1,1989,61,26,NA,5,"de nombreuses...",2,"Paris","75008",1,"",""
"2774",27,1,1,1,1,1,7,4,NA,2,1984,61,30,NA,4,"1",2,"LONGJUMEAU","91160",1,"",""
"2775",27,1,2,2,2,1,1,1,NA,1,1994,61,21,NA,3,"3",2,"Mareil-Marly","78750",1,"",""
"2776",27,0,3,1,2,3,2,2.5,NA,1,1996,61,19,NA,5,"4",2,"Paris","75015",1,"",""
"2777",27,1,2,2,2,5,3,4,NA,2,1994,61,0,NA,4,"4",2,"Asnières sur seine","92600",1,"",""
"2778",27,1,1,1,1,1,1,1,NA,1,1994,61,21,NA,3,"5",2,"Aubervilliers","93300",1,"",""
"2779",27,0,2,2,2,2,6,4,NA,2,1992,61,23,NA,6,"0",2,"Lyon","69001",1,"",""
"2780",27,0,1,1,1,1,1,1,NA,2,1994,61,21,NA,5,"2",2,"Chelles","77500",1,"",""
"2781",27,1,7,1,4,1,2,1.5,NA,2,1985,61,29,NA,3,"5",2,"THIAIS","94",1,"",""
