"","datacollection","companyevaluation","pg_condition","pg_good","pg_ethical","pg_responsibl","pg_honest","pg_innocent","pltclideo","gender","yearbirth","countrybir","engexp","ethnicity","parented","beforeres","beforethes","citytown","postalcode","honest_A","faminc","mturkhowm"
"1975",11,4.83333333333333,2,5,7,7,5,5,1,2,1972,187,43,1,5,"0",2,"Portland, OR","97214",2,"15,000",""
"1976",11,2.33333333333333,4,4,3,4,2,1,4,2,2001,187,11,1,3,"N/A",2,"Cedar City","84720",1,"N/A",""
"1977",11,1.66666666666667,4,2,2,2,2,2,2,1,1968,122,20,1,6,"0",0,"Eindhoven","1000",1,"80000",""
"1978",11,4.16666666666667,3,5,5,5,5,5,3,2,1993,187,22,1,5,"0",2,"non","0",2,"0",""
"1979",16,4.16666666666667,2,5,5,5,5,5,4,1,1986,185,28,NA,5,"2",2,"paris","75006",1,"2,500,000",""
"1980",16,4.16666666666667,3,5,5,5,5,5,4,2,1982,162,15,NA,5,"6",2,"jouy en Josas","73850",1,"3000000",""
"1981",16,3.5,1,4,4,5,4,4,2,2,1989,187,25,NA,6,"10",2,"Jouy-en-Josas","78350",1,"",""
"1982",16,3.5,1,4,4,4,5,4,4,1,1982,122,32,NA,6,"A lot",2,"Jouy-en-Josas","78350",1,"",""
"1983",16,4.16666666666667,1,5,5,5,5,5,4,1,1986,78,25,NA,6,"15",2,"Jouy en Josas","78350",1,"80000",""
"1984",16,7.16666666666667,3,8,9,9,8,9,4,1,1978,24,35,NA,6,"0",2,"Beverly Hills","90210",2,"100000",""
"1985",16,3.33333333333333,4,3,5,3,4,5,2,1,1987,61,16,NA,6,"3",2,"Versailles","78000",1,"150000",""
"1986",16,2.33333333333333,4,3,3,2,3,3,4,2,1982,78,32,NA,5,"0",2,"Basel","4123",1,"190000",""
"1987",16,3.33333333333333,1,4,4,3,6,3,3,1,1984,36,23,NA,3,"5",2,"Paris","78350",1,"50000",""
"1988",16,3.16666666666667,1,1,3,1,9,5,5,1,1985,184,29,NA,5,"0",2,"Jouy en Josas","78350",1,"400,000",""
"1989",16,4.5,1,5,5,5,5,7,4,2,1981,36,15,NA,3,"30",1,"Paris","78350",1,"30000",""
"1990",16,2.5,2,5,3,2,3,2,4,2,1979,36,29,NA,5,"100",2,"paris","78350",1,"0",""
"1991",16,2.83333333333333,4,4,4,3,3,3,1,2,1989,187,25,NA,6,"3",2,"Jouy en Josas","78350",1,"100000",""
"1992",16,4.33333333333333,2,4,4,6,7,5,2,2,1987,31,20,NA,6,"2",2,"Versailles","78000",1,"150000",""
"1993",16,6.66666666666667,2,8,8,8,8,8,5,1,1983,37,24,NA,5,"2",2,"Versailles","78000",1,"96000",""
"1994",16,2.5,2,3,2,3,3,4,6,1,1988,179,10,NA,5,"1",2,"Jouy en Josas","78350",1,"7000",""
"1995",16,6.66666666666667,3,8,8,8,8,8,4,2,1985,164,29,NA,5,"0",2,"Paris","78350",1,"20000",""
"1996",16,1.83333333333333,2,1,2,1,3,4,4,1,1987,40,21,NA,6,"0",2,"Jouy en Josas","78350",1,"250000",""
"1997",16,1.5,1,3,1,2,1,2,2,1,1982,111,20,NA,6,"20",2,"Jouy en Josas","78350",1,"100000",""
"1998",16,2.83333333333333,1,3,4,4,3,3,5,1,1988,111,20,NA,6,"10+",2,"Paris","78351",1,"300,000",""
"1999",16,5.83333333333333,4,6,7,7,8,7,2,1,1979,9,35,NA,6,"5",2,"Paris","75004",1,"180000",""
"2000",16,3.66666666666667,1,4,5,4,5,4,4,2,1985,187,29,NA,4,"10",2,"Jouy en Josas","78350",1,"0",""
"2001",16,3.83333333333333,4,5,7,3,7,1,4,1,1988,78,0,NA,6,"10+",2,"Paris","78350",1,"200000",""
"2002",16,4.33333333333333,3,8,8,7,2,1,4,1,1987,95,20,NA,3,"3",2,"Jouy En Josas","78350",1,"60000",""
"2003",16,5.83333333333333,2,7,7,9,7,5,2,2,1984,61,19,NA,2,"0",2,"Paris","75015",1,"70000",""
"2004",16,7.33333333333333,3,8,9,9,9,9,5,1,1987,111,20,NA,6,"1",2,"Versailles","78000",1,"80000",""
"2005",16,3.83333333333333,4,5,4,4,4,6,3,2,1985,31,29,NA,6,"10",2,"jouy en josas","78350",1,"150000",""
"2006",16,5.5,2,5,7,7,7,7,2,1,1985,191,20,NA,5,"0",2,"Paris","75007",1,"150000",""
"2007",16,4.16666666666667,4,5,5,5,5,5,4,1,0,36,20,NA,5,"0",2,"Shanghai","200126",1,"80000",""
"2008",16,5.16666666666667,3,7,6,6,6,6,4,1,1984,7,10,NA,5,"0",2,"Jouy-en-Josas","78530",1,"",""
"2009",16,4,1,4,4,4,7,5,5,1,1985,111,10,NA,6,"2",2,"Jouy en Josas","78350",1,"0",""
"2010",16,4.33333333333333,1,5,6,5,5,5,6,1,1986,78,28,NA,6,"0",2,"Jouy En Josas","58350",1,"20000",""
"2011",16,5.83333333333333,4,7,8,6,7,7,4,2,1986,24,15,NA,6,"1",2,"Les Ulis","919400",1,"150000",""
"2012",16,3.5,4,7,5,2,2,5,7,1,1987,78,27,NA,6,"10",2,"Paris","78350",1,"150000",""
"2013",16,5.83333333333333,3,7,7,7,7,7,5,1,1985,61,10,NA,5,"5",2,"jouy-en-josas","78350",1,"$60000",""
"2014",16,2.16666666666667,2,2,2,2,2,5,4,1,1983,36,15,NA,6,"3",2,"Paris","78350",1,"80000",""
"2015",16,4.83333333333333,1,5,5,5,7,7,4,1,1986,79,6,NA,5,"07-Oct",2,"Versailles","78000",1,"43500",""
"2016",16,6.83333333333333,4,9,9,9,9,5,5,1,1981,78,32,NA,5,"10",2,"Jouy-en-Josas","78350",1,"0",""
"2017",16,6.66666666666667,3,8,8,8,8,8,7,1,1986,37,20,NA,6,"15",2,"Versailles","78000",1,"",""
"2018",16,2.16666666666667,4,5,2,2,2,2,4,1,1980,78,33,NA,6,"50",2,"paris","78350",1,"100000",""
"2019",16,4,1,5,4,5,5,5,5,2,1990,139,12,NA,6,"",2,"Versailles","78000",2,"",""
"2020",16,6.66666666666667,2,8,8,8,8,8,3,0,1982,78,20,NA,4,"10",1,"Jouy en josas","78350",1,"10000",""
"2021",16,4.16666666666667,1,5,5,5,5,5,2,2,1986,36,20,NA,6,"10",2,"Jouy en Josas","78350",1,"40000",""
"2022",16,3.16666666666667,2,3,3,5,5,3,5,1,1984,24,15,NA,6,"1",2,"Les Ulis","91940",2,"140000",""
"2023",16,2.5,3,3,4,4,2,2,3,2,1983,36,18,NA,5,"2",2,"jouy en josas","78350",2,"10000",""
"2024",16,2.5,1,3,3,3,3,3,2,2,1985,61,29,NA,6,"10",2,"Jouy-en Josas","78351",1,"330000",""
"2025",16,6.33333333333333,4,8,8,8,7,7,4,1,1987,78,25,NA,6,"Many",2,"JOUY EN JOSAS","78350",1,"55000",""
"2026",16,3.83333333333333,4,3,4,6,5,5,5,1,1987,86,3,NA,5,"0",2,"Jouy en Josas","78350",1,"0",""
"2027",16,7.5,3,9,9,9,9,9,2,1,1981,9,32,NA,5,"10",2,"Meudon, Ile-de-France","92048",1,"100000",""
"2028",16,4.5,3,2,7,6,7,5,6,1,1985,187,25,NA,5,"6",2,"Paris","78350",1,"1500000",""
"2029",16,4.16666666666667,1,6,8,3,3,5,2,1,1987,78,23,NA,6,"0",2,"Jouy en Josas","78350",1,"20000",""
"2030",16,3.33333333333333,2,4,4,4,4,4,3,2,1983,36,20,NA,5,"3",2,"Jouy en Josas","78350",1,"100000",""
"2031",16,4.16666666666667,2,5,5,5,5,5,2,1,1985,48,20,NA,5,"2",2,"Jouy-en-Josas","78350",1,"300000",""
"2032",16,1.83333333333333,3,3,1,3,3,1,3,1,1982,36,8,NA,5,"0",2,"Paris","78350",1,"3000",""
"2033",16,4.66666666666667,1,5,6,4,7,6,3,2,1989,187,25,NA,5,"1",2,"Jouy-en-josas","78350",1,"400000",""
"2034",16,1.33333333333333,4,2,2,2,1,1,NA,0,0,0,0,NA,NA,"",0,"","",0,"",""
"2035",16,5.33333333333333,1,7,7,4,7,7,5,1,1985,86,1,NA,6,"10",2,"Paris","75016",1,"400000",""
"2036",16,3.33333333333333,4,5,4,2,4,5,3,2,1982,142,22,NA,3,">10",2,"Jouy-en-Josas","78350",1,"",""
"2037",16,4.66666666666667,1,5,5,5,5,8,3,1,1979,31,34,NA,6,"0",2,"Jouy en Josas","78350",1,"0",""
"2038",16,3.16666666666667,1,4,5,4,3,3,2,2,1985,36,7,NA,4,"0",2,"courbevoie","92400",2,"150000",""
"2039",16,5.66666666666667,3,7,7,7,7,6,3,1,1985,78,25,NA,6,"6",2,"Kolkata","700075",1,"30000",""
"2040",16,4.16666666666667,2,5,5,5,5,5,5,1,1982,122,20,NA,4,"5",2,"Jouy-en-josas","78350",1,"50000",""
"2041",16,4.5,3,7,8,8,2,2,4,2,1988,78,25,NA,6,"0",2,"Jouy-en-Josas","78350",1,"20000",""
"2042",16,3.33333333333333,4,4,4,4,4,4,6,1,1987,163,25,NA,6,"0",2,"BIEVRES","91570",1,"150000",""
"2043",16,3,1,3,5,3,3,4,3,2,1985,196,20,NA,6,"3",2,"Jouy-en-Josas","78351",1,"250,000",""
"2044",16,6.66666666666667,3,8,8,8,8,8,4,1,1988,95,15,NA,5,"0",2,"jouy en josas","78350",1,"85000",""
"2045",16,3.33333333333333,4,6,4,4,3,3,4,1,1987,95,20,NA,3,"",0,"","",0,"",""
"2046",16,2.66666666666667,1,4,3,3,3,3,3,1,1989,78,25,NA,5,"A few.",2,"Jouy-en-Josas","78350",1,"50000",""
"2047",16,4.16666666666667,2,5,5,5,5,5,4,2,1988,36,16,NA,5,"0",2,"Jouy-en-Josas","78350",1,"30000",""
"2048",16,2.5,2,3,3,4,3,2,4,1,1988,36,17,NA,5,"50",2,"Jouy en Josas","78350",1,"60000",""
"2049",16,5.83333333333333,2,7,7,7,7,7,4,1,1984,78,20,NA,5,"50",2,"Paris","78350",1,"20000",""
"2050",16,1.83333333333333,2,6,2,1,1,1,7,2,1985,37,1,NA,5,"0",2,"Jouy en Josas","78350",1,"100000",""
"2051",16,2.33333333333333,1,4,1,1,1,7,4,1,0,78,29,NA,6,"10",2,"Paris","78350",1,"50000",""
"2052",16,5.33333333333333,3,8,6,4,6,8,3,1,1982,36,10,NA,1,"0",2,"Paris","78350",2,"10000",""
"2053",16,1,1,2,1,1,1,1,4,2,1982,36,20,NA,6,"10",2,"Paris","78350",1,"",""
"2054",16,3.83333333333333,3,4,4,4,4,7,2,1,1984,61,7,NA,5,"5",2,"jouy en josas","78350",1,"80000",""
"2055",16,4.33333333333333,3,5,5,6,5,5,5,1,1980,86,3,NA,4,"3",2,"Paris","71156",1,"100,000",""
"2056",16,2.16666666666667,2,3,2,2,2,4,4,1,1982,86,15,NA,4,"0",2,"Jouy en Josas","78350",1,"70000",""
"2057",16,5.83333333333333,3,6,7,8,7,7,4,2,1987,156,27,NA,6,"0",2,"Jouy en Josas","78350",1,"400000",""
"2058",16,4.66666666666667,3,6,5,5,5,7,2,2,1984,36,20,NA,6,"",2,"Jouy-en-Josas","78350",1,"",""
"2059",16,5.33333333333333,2,6,8,8,5,5,6,1,1984,79,15,NA,5,"10",2,"Jakarta","20157",1,"45000",""
"2060",16,2.5,4,3,3,2,4,3,6,1,1985,187,29,NA,6,"20",2,"Geneva","Geneva",1,"500000",""
"2061",16,4.33333333333333,3,6,5,5,5,5,3,1,1977,185,37,NA,5,"1",2,"Paris","78350",2,"0",""
"2062",16,4,3,5,5,4,5,5,2,1,1985,163,15,NA,6,"0",2,"Paris","75016",1,"80000",""
"2063",16,4.16666666666667,1,5,5,5,5,5,4,2,1987,36,4,NA,6,"no clear idea",1,"Paris","78350",1,"100,000",""
"2064",16,5.5,3,8,6,7,6,6,4,2,1986,36,15,NA,6,"7",2,"Paris","78350",1,"50000",""
"2065",16,4.16666666666667,1,5,6,4,5,5,2,1,1983,156,30,NA,5,"10",2,"Jouy-en-Josas","78350",1,"100000",""
"2066",16,3,1,4,2,3,4,5,6,1,1988,78,18,NA,6,"10+",2,"Paris","78350",2,"25000",""
"2067",16,4,1,4,4,6,5,5,5,1,1985,67,10,NA,5,"10",2,"Jouy en Josas","78350",1,"120000",""
"2068",16,4.16666666666667,4,5,5,5,5,5,6,1,1988,0,0,NA,NA,"",0,"","",0,"",""
"2069",16,1.16666666666667,1,2,1,1,2,1,5,2,1984,135,13,NA,6,"3",2,"Yvelines","78350",1,"82000",""
"2070",16,3.33333333333333,1,5,2,2,4,7,5,1,1986,95,15,NA,5,"10",2,"Jouy en Josas","78350",2,"30000",""
"2071",16,0.833333333333333,1,1,1,1,1,1,4,1,1981,111,0,NA,6,"2",2,"Jouy-en-Josas","78350",1,"",""
"2072",16,4.16666666666667,1,4,4,6,6,5,3,0,1984,31,30,NA,3,"0",2,"Paris","78350",1,"70000",""
"2073",16,4.33333333333333,1,5,5,5,6,5,5,1,1985,136,20,NA,5,"1",1,"Jouy en Josas","78350",1,"250000",""
"2074",16,0.833333333333333,1,1,1,1,1,1,1,1,0,1,0,NA,6,"hjk",1,"hjk","hjk",2,"hk",""
"2075",17,4.66666666666667,4,7,6,6,6,3,6,1,1993,187,21,1,4,"3",2,"Seattle","98105",1,"Do not know",""
"2076",17,6.16666666666667,3,7,7,8,8,7,4,1,22,36,10,2,4,"6",2,"Seattle","98105",1,"80000",""
"2077",17,6.5,2,8,8,8,7,8,4,1,1976,162,8,2,6,"6",2,"SEATTLE","98105",1,"100000",""
"2078",17,6.83333333333333,2,9,9,9,9,5,3,2,1981,187,33,1,4,"0",2,"Olympia","98501",1,"$36,000",""
"2079",17,2.16666666666667,4,3,3,2,2,3,4,2,1993,187,21,2,4,"7",2,"bothell","98012",1,"100,000",""
"2080",17,4,4,6,4,4,4,6,4,1,1995,187,19,1,6,"2",2,"Seattle","",2,"100000",""
"2081",17,1.66666666666667,4,2,2,2,2,2,4,0,1993,187,21,2,5,"8",1,"seattle","98105",2,"",""
"2082",17,5.83333333333333,2,7,8,7,8,5,2,1,1981,187,32,1,4,"5",2,"Bothell","98011",1,"60000",""
"2083",17,6.66666666666667,3,8,8,8,8,8,4,2,1992,187,22,4,4,"6",2,"Seattle","98105",1,"$200,000",""
"2084",17,4,4,7,3,5,2,7,4,1,1994,187,20,1,4,"6",2,"Seattle","98105",1,"200000",""
"2085",17,6.83333333333333,3,9,8,9,7,8,4,2,1989,36,22,2,4,"6",2,"SEATTLE, WA","98105",1,"Less than 10k",""
"2086",17,6.33333333333333,4,8,8,7,7,8,3,2,1992,187,17,2,1,"4",2,"everett","98204",1,"36000",""
"2087",17,7.5,2,9,9,9,9,9,4,1,1991,187,23,2,6,"6",2,"Issaquah","98027",1,"200,000",""
"2088",17,1.33333333333333,4,2,2,2,1,1,1,2,1994,31,16,2,5,"0",2,"Issaquah","98029",1,"$180,000",""
"2089",17,5.16666666666667,3,7,7,5,6,6,4,1,1989,187,25,1,5,"3",2,"Maple Valley","98038",1,"upper middle clas",""
"2090",17,5.83333333333333,4,7,7,7,7,7,4,2,1993,36,10,2,4,"0",2,"Seattle","98105",2,"50000",""
"2091",17,0.833333333333333,2,1,1,1,1,1,4,2,1994,79,18,2,5,"6",2,"Seattle","98105",1,"dont know",""
"2092",17,4.33333333333333,2,6,6,6,4,4,2,2,1994,187,20,1,4,"7",2,"Seattle","98105",2,"$50000",""
"2093",17,3.5,4,6,7,3,3,2,3,2,1993,187,21,2,5,"4",2,"Seattle","98105",1,"300000",""
"2094",17,3.33333333333333,2,4,4,4,4,4,4,2,1993,156,21,2,5,"5",2,"Seattle","98105",1,"600000",""
"2095",17,7,2,9,9,9,9,6,6,2,1993,187,21,1,4,"2",2,"Sumner","98390",1,"200000",""
"2096",17,3,4,1,4,7,5,1,4,2,1994,36,15,2,4,"",2,"Kenmore","98028",1,"100,000",""
"2097",17,4,4,5,5,4,5,5,4,2,1994,187,20,1,5,"2",2,"Seattle","98105",1,"200000",""
"2098",17,6.66666666666667,2,9,9,6,9,7,3,2,1993,187,21,1,5,"05-Oct",1,"Seattle","98072",1,"$500,000",""
"2099",17,3.83333333333333,3,7,5,3,3,5,4,1,1983,162,31,2,4,"2",2,"Seattle","98109",1,"0",""
"2100",17,6.16666666666667,3,7,7,8,8,7,2,2,1993,187,18,2,5,"8",2,"Bellevue","98006",1,"40000",""
"2101",17,3.16666666666667,2,3,4,4,4,4,4,1,1993,187,21,1,4,"6",2,"Seattle","98105",1,"N/A",""
"2102",17,4.16666666666667,4,5,5,5,5,5,5,2,1993,187,21,1,5,"2",1,"Seattle","98105",1,"500,000",""
"2103",17,2,4,4,3,2,2,1,4,1,1992,187,22,1,5,"12",2,"Seattle","98105",1,"200,000",""
"2104",17,1.66666666666667,4,2,2,2,2,2,2,2,1995,187,19,3,6,"6",1,"Seattle","",1,"",""
"2105",17,2.66666666666667,4,3,3,3,4,3,4,1,1980,187,34,2,4,"6",2,"Seattle","98133",1,"2000",""
"2106",17,5.16666666666667,2,3,7,8,6,7,4,2,1994,187,20,2,5,"3",2,"seattle","98117",1,"100000",""
"2107",17,2.16666666666667,1,2,2,3,3,3,6,1,1993,187,21,1,4,"8",2,"Seattle","98105",1,"200000",""
"2108",17,6.83333333333333,2,9,9,9,9,5,4,2,1993,187,21,1,6,"0",2,"Seattle","98105",1,"150,000",""
"2109",17,4.33333333333333,2,6,5,5,5,5,6,1,1991,187,21,1,5,"2",2,"Seattle","98112",1,"60000",""
"2110",17,3.66666666666667,2,4,4,3,6,5,4,2,1991,187,23,1,6,"2",2,"Seattle","98119",1,"250000",""
"2111",17,1.33333333333333,4,2,2,1,2,1,2,2,21,187,21,1,6,"a lot",1,"Seattle","98105",1,"don't way to spec",""
"2112",17,2.66666666666667,4,4,3,3,3,3,5,2,1991,36,10,2,4,"4",2,"seattle","98105",1,"70000",""
"2113",17,1.66666666666667,4,2,2,3,2,1,2,1,1994,187,20,1,5,"1",2,"Mukilteo","98275",1,"100000",""
"2114",17,0.833333333333333,2,1,1,1,1,1,4,2,1975,65,20,1,5,"1",2,"SEATTLE","98105",1,"50,000",""
"2115",17,5.16666666666667,3,6,5,7,6,7,2,1,1993,141,14,1,5,"5",2,"Seattle","98105",1,"60000",""
"2116",17,6.83333333333333,2,9,8,8,8,8,5,1,1994,187,20,1,5,"2",2,"Seattle","98105",1,"",""
"2117",17,1.83333333333333,1,3,2,2,2,2,4,2,1992,75,16,2,4,"2",2,"BELLEVUE","98004",1,"",""
"2118",17,1.66666666666667,4,2,2,2,2,2,4,2,1992,187,22,1,4,"6",2,"Seattle","98103",1,"45000",""
"2119",17,2.5,1,4,3,3,3,2,4,1,1982,187,32,1,4,"0",2,"Seattle","98105",1,"35000",""
"2120",17,3.5,1,4,4,3,5,5,4,2,1994,79,14,2,5,"1",1,"Bellevue","98004",1,"200000",""
"2121",17,1.66666666666667,1,2,2,2,2,2,2,2,1993,14,19,2,6,"6",2,"Renton","98059",1,"90,000",""
"2122",17,3.66666666666667,1,5,4,4,4,5,4,2,1993,136,14,2,3,"2",1,"TACOMA","98408",1,"$65,000",""
"2123",17,3.66666666666667,3,5,4,3,5,5,4,2,1992,187,22,2,5,"5",2,"Seattle","98103",1,"80000",""
"2124",17,4.83333333333333,3,6,5,6,6,6,4,1,1993,187,21,2,5,"4",2,"TACOMA","98404",1,"",""
"2125",17,4.83333333333333,3,5,5,5,6,8,1,2,1994,187,21,1,4,"7",2,"seattle","98105",1,"500,000 +",""
"2126",17,2.33333333333333,3,4,2,1,4,3,6,2,1986,187,28,1,4,"1",2,"Edmonds","98026",1,"90,000",""
"2127",17,1.5,4,2,4,1,1,1,4,1,1994,187,17,3,2,"2",2,"Seattle","98105",1,"40000",""
"2128",17,3.83333333333333,2,6,4,4,4,5,1,2,1994,187,20,2,4,"5",2,"Seattle","98105",1,"20000",""
"2129",17,3.33333333333333,1,4,4,4,4,4,5,2,1995,187,19,1,4,"6",2,"Seattle","98105",1,"$400,000",""
"2130",17,4.16666666666667,1,5,5,5,5,5,4,1,1991,187,23,2,4,"2",2,"Bothell","98021",1,"100",""
"2131",17,7.5,3,9,9,9,9,9,6,1,1990,156,20,2,5,"4",2,"Seattle","98105",2,"$100,000",""
"2132",17,6.5,3,7,7,7,9,9,2,2,1994,187,20,1,5,"4",2,"Ballard","98107",1,"$180,000",""
"2133",17,3.5,1,3,3,5,4,6,2,1,1993,187,15,3,3,"4",2,"Seattle","98195",1,"35000",""
"2134",17,4.5,3,6,5,6,5,5,4,1,1993,196,12,2,6,"0",2,"Renton","98058",1,"70000",""
"2135",17,2.33333333333333,1,3,5,2,2,2,4,2,1993,187,21,1,5,"10",2,"Seattle","98105",1,"200000",""
"2136",17,1.83333333333333,4,5,2,1,2,1,4,2,1991,187,23,1,3,"5",2,"Seattle","98125",1,"35,000",""
"2137",17,3,2,5,3,2,4,4,4,2,1994,187,20,1,5,"5",2,"Seattle","98105",1,"",""
"2138",17,2.5,1,3,3,3,3,3,3,1,1995,187,19,1,4,"7",2,"Seattle","98195",1,"140,000",""
"2139",17,1.83333333333333,1,2,3,1,3,2,2,2,1995,187,19,2,6,"2",2,"Redmond","98052",1,"30,000+",""
"2140",17,5.66666666666667,3,7,7,7,7,6,2,2,1992,196,11,2,4,"6",2,"Seattle","98059",1,"35000",""
"2141",17,3.66666666666667,1,3,5,9,3,2,3,1,1994,187,20,1,4,"3",1,"Seattle`","98155",1,"60000",""
"2142",17,7.5,3,9,9,9,9,9,NA,2,1993,187,21,1,5,"6",2,"","",1,"",""
"2143",17,3.5,2,5,4,4,4,4,2,2,1994,187,20,4,4,"4",2,"Bellevue, WA","98006",1,"150,000",""
"2144",17,0.833333333333333,1,1,1,1,1,1,4,2,1992,187,22,2,4,"8",2,"Seattle","98105",1,"100000",""
"2145",17,5,3,5,7,8,5,5,6,1,1992,192,16,2,6,"2",2,"Seattle","98121",1,"$60,000",""
"2146",17,3.83333333333333,4,8,6,1,5,3,7,1,1993,187,21,2,5,"4",2,"Bellevue","98007",1,"100000",""
"2147",17,2.5,3,3,3,3,3,3,2,2,1993,187,21,1,6,"7",2,"Seattle","98105",1,"200000",""
"2148",17,1.66666666666667,1,3,1,2,2,2,6,2,1993,104,20,2,4,"6",2,"Kajang","43000",1,"$20000",""
"2149",17,2.5,1,4,3,3,2,3,2,2,1996,187,19,1,4,"2",1,"Tacoma","98422",1,"$200,000",""
"2150",17,4.83333333333333,1,1,9,9,1,9,7,1,1964,1,1,6,6,"0",2,"Goldbar","98105",1,"450",""
"2151",17,6.66666666666667,2,8,8,8,9,7,6,2,1993,187,21,1,5,"6",1,"Seattle","98105",1,"",""
"2152",17,0.833333333333333,1,1,1,1,1,1,4,2,1993,187,21,1,5,"1",1,"redmond","98053",1,"30000",""
"2153",17,6.83333333333333,3,8,8,8,8,9,4,1,1979,187,35,1,4,"2",2,"Seattle","98105",1,"30000",""
"2154",17,2,1,2,2,1,4,3,6,2,1993,187,22,1,4,"10",1,"Seattle","98105",1,"300,000",""
"2155",17,1.66666666666667,1,2,2,2,2,2,4,2,1994,192,4,2,5,"0",2,"Ho Chi Minh City","70000",2,"40000",""
"2156",17,3.5,2,5,5,5,5,1,5,1,1993,78,16,2,5,"3",2,"Sammamish","98074",1,"190000",""
"2157",17,5.66666666666667,3,7,7,6,8,6,3,1,1992,78,20,5,3,"5",2,"Seattle","98105",1,"32000",""
"2158",17,5.83333333333333,3,7,7,7,7,7,2,1,1994,187,15,2,6,"6",2,"Tacom","98422",1,"150000",""
"2159",17,4,1,6,5,5,4,4,3,2,1994,187,20,1,6,"a few - course requireme",2,"Seattle","98125",1,"",""
"2160",17,6.16666666666667,1,7,9,7,6,8,5,2,1994,79,16,2,4,"too many",2,"Seattle","98105",2,"$100,000",""
"2161",17,1.83333333333333,2,3,1,2,1,4,6,2,1993,187,21,1,4,"8",2,"Seattle","98105",1,"1000000",""
"2162",17,2.5,1,2,2,2,2,7,4,1,1995,79,15,2,4,"0",2,"Bellevue","98007",1,"1000000",""
"2163",17,1.5,1,2,2,2,2,1,4,1,1994,187,21,1,6,"0",2,"Sammamish","98075",1,"200,000",""
"2164",17,1.83333333333333,3,2,3,2,3,1,6,2,1993,187,21,1,4,"5",2,"Kirkland","98033",1,"125000",""
"2165",17,6.33333333333333,4,8,8,8,8,6,6,1,1994,187,20,1,6,"6",2,"Seattle","98105",1,"100,000",""
"2166",17,5.83333333333333,3,7,7,7,7,7,2,1,1993,187,21,6,5,"10",2,"seattle","98105",1,"100000",""
"2167",17,2.5,1,3,3,1,4,4,4,2,1994,187,20,2,5,"3",2,"Puyallup","98372",1,"$150,000",""
"2168",17,2.5,1,3,3,3,3,3,4,2,1993,187,21,1,4,"6",2,"Seattle","98105",2,"200000",""
"2169",17,2.5,4,3,3,3,3,3,2,2,1994,187,20,2,4,"3",2,"Bellevue","98007",1,"$100,000",""
"2170",17,1.83333333333333,1,3,2,4,1,1,6,2,1994,187,20,2,4,"6",2,"Seattle","98105",1,"$175,000",""
"2171",17,4.16666666666667,1,5,5,5,5,5,2,2,1994,187,20,1,4,"5",2,"Seattle","98105",1,"160,000",""
"2172",17,6.83333333333333,3,7,9,8,8,9,4,1,1991,156,24,2,6,"5",2,"Seattle","98105",1,"-",""
"2173",17,2.83333333333333,2,4,4,3,4,2,6,1,1992,187,22,1,5,"4",2,"Seattle","98103",1,"250000",""
"2174",17,4.5,4,3,6,7,4,7,6,1,1994,187,20,1,5,"6",2,"Lubbock","79424",1,">100,000",""
"2175",17,4.33333333333333,2,4,6,6,6,4,6,2,1995,79,15,2,5,"5",1,"Seattle","98125",1,"$250000",""
"2176",17,7.5,2,9,9,9,9,9,4,2,1993,187,21,1,4,"8",1,"Seattle","98105",1,"",""
"2177",17,3.5,1,5,5,5,5,1,4,1,1993,187,21,1,4,"8",1,"Hillsborough","94010",1,"250,000",""
"2178",17,7,2,9,8,9,9,7,6,1,1992,187,22,1,5,"5",2,"Seattle","98125",1,"100000",""
"2179",17,1.5,4,3,1,2,2,1,5,1,1993,187,21,1,6,"0",2,"Seattle","98105",1,"$150,000",""
"2180",17,2.5,4,2,3,5,3,2,4,1,1993,196,9,2,5,"1",2,"Seattle","98105",1,"120000",""
"2181",17,1.83333333333333,4,3,3,2,2,1,4,2,1994,36,14,2,5,"5",2,"SEATTLE","98105",1,"80000",""
"2182",17,4.16666666666667,3,5,5,5,5,5,5,2,1994,187,20,1,6,"14",2,"Seattle WA","98105",1,"150000",""
"2183",17,1.66666666666667,4,2,2,2,2,2,4,1,1994,187,20,1,5,"4",2,"Seattle","98105",1,"150000",""
"2184",17,5.83333333333333,2,7,7,9,5,7,2,1,1994,187,12,2,3,"0",2,"Seattle","98105",1,"$35000",""
"2185",17,4.83333333333333,2,7,6,7,2,7,3,2,1994,36,20,2,6,"0",2,"Bellevue","98005",2,"",""
"2186",18,2.5,4,3,3,3,3,3,7,2,1982,187,33,1,6,"100",2,"Groningen","Jennifer",1,"",""
"2187",18,3,1,4,4,4,3,3,6,2,1991,122,12,1,4,"8",2,"Groningen","9717",1,"",""
"2188",18,6.5,3,7,8,8,8,8,6,2,1991,122,12,1,4,"8",2,"Groningen","9717",1,"",""
"2189",18,4.33333333333333,2,7,2,8,7,2,2,1,1993,122,10,1,5,"9",2,"Meppel","7943SN",2,"",""
"2190",18,5.16666666666667,1,7,5,5,8,6,4,2,1992,100,10,1,3,"7",2,"Groningen","9713GJ",1,"",""
"2191",18,2.33333333333333,1,2,3,2,3,4,5,1,1990,76,12,1,6,"1",2,"Budapest","1062",1,"",""
"2192",18,4.33333333333333,1,5,5,5,5,6,7,1,1994,122,10,1,2,"10",2,"Groningen","9716",1,"",""
"2193",18,7.5,3,9,9,9,9,9,4,2,1994,122,8,1,4,"20",2,"Groningen","98178LM",1,"",""
