"","datacollection","standard_condition","standard_org","standard_perk","mreselfish","moreresp","moreupstan","orgbintere","investdonate","respleader","hirepres","mreselfish_re","standard_evalu_4items","standard_evalu_5items","standard_evalu_7items","standard_organization","standard_compensation","pltclideo","gender","yearbirth","countrybir","expeng","ethnicity","parented","bfrres","bfrthese","citytown","postalcode","honest","faminc","mturkhowm"
"1591",8,4,1,1,4,4,4,4,4,4,4,4,4,4,4,1,1,NA,1,1986,61,28,NA,3,"5",2,"Paris","75019",1,"11000",""
"1592",8,4,1,1,3,6,5,5,4,4,5,5,5.25,5,4.85714285714286,1,1,NA,2,1994,61,21,NA,3,"2",2,"paris","75019",1,"20000",""
"1593",8,5,1,2,3,3,3,3,2,2,2,5,3.5,3.2,2.85714285714286,1,2,NA,1,1992,61,23,NA,5,"10",2,"Eaubonne","95600",2,"13256.688",""
"1594",8,2,0,2,4,3,3,4,3,3,2,4,3.5,3.4,3.14285714285714,0,2,NA,1,1994,61,21,NA,NA,"",NA,"Vandoeuvre-las-Nancy","54500",1,"",""
"1595",8,5,1,2,3,3,2,2,1,3,1,5,3,2.6,2.42857142857143,1,2,NA,2,1992,61,22,NA,5,"10",2,"Paris","75012",1,"35 000",""
"1596",8,3,0,3,6,1,1,3,2,2,1,2,1.75,1.8,1.71428571428571,0,3,NA,1,1992,61,0,NA,5,"une dizaine",2,"paris","75011",1,"70000 euros",""
"1597",8,3,0,3,6,2,2,2,2,2,2,2,2,2,2,0,3,NA,2,1992,178,16,NA,3,"plusieurs",2,"Palaiseau","91120",1,"5000",""
"1598",8,5,1,2,6,3,3,5,3,4,4,2,3.25,3.2,3.42857142857143,1,2,NA,2,1993,61,21,NA,4,"1",2,"Clamart","92140",1,"20 000",""
"1599",8,2,0,2,6,2,1,2,1,2,1,2,1.75,1.6,1.57142857142857,0,2,NA,2,1993,61,22,NA,6,"12",2,"CACHAN","94230",1,"50 000",""
"1600",8,5,1,2,5,3,4,2,2,2,2,3,3,2.8,2.57142857142857,1,2,NA,2,1992,61,23,NA,3,"15",2,"villejuif","94800",1,"2400",""
"1601",8,1,0,1,4,4,4,4,5,4,7,4,4,4.2,4.57142857142857,0,1,NA,2,24,61,24,NA,5,"",2,"ASNIERES","92600",1,"18000",""
"1602",8,3,0,3,5,2,1,2,6,2,2,3,2,2.8,2.57142857142857,0,3,NA,2,1990,61,24,NA,3,"1",2,"Paris","75014",1,"40000",""
"1603",8,3,0,3,5,5,4,3,3,3,3,3,3.75,3.6,3.42857142857143,0,3,NA,2,1995,61,19,NA,3,"07-Aug",2,"vitry sur seine","94400",1,"11000",""
"1604",8,5,1,2,5,4,3,4,4,3,3,3,3.5,3.6,3.42857142857143,1,2,NA,2,1993,61,21,NA,5,"10",2,"Bagneux","92220",1,"70000",""
"1605",8,6,1,3,4,4,4,3,4,4,6,4,3.75,3.8,4.14285714285714,1,3,NA,2,1993,61,21,NA,3,"une dizaine",2,"Sartrouville","78500",1,"27000",""
"1606",8,4,1,1,4,4,4,4,7,4,7,4,4,4.6,4.85714285714286,1,1,NA,1,1990,3,20,NA,3,"5",2,"PARIS","75020",1,"15000",""
"1607",8,3,0,3,4,5,5,6,6,6,6,4,5,5.2,5.42857142857143,0,3,NA,2,1991,61,0,NA,4,"environ 15",2,"argenteuil","95100",1,"1000",""
"1608",8,1,0,1,5,3,4,3,5,4,3,3,3.25,3.6,3.57142857142857,0,1,NA,2,1995,61,19,NA,3,"14",2,"Eragny","95610",1,"8000",""
"1609",8,3,0,3,4,4,4,5,3,3,3,4,4.25,4,3.71428571428571,0,3,NA,2,1995,61,19,NA,3,"6",2,"villiers le bel","95400",1,"50000",""
"1610",8,6,1,3,4,1,1,1,4,1,1,4,1.75,2.2,1.85714285714286,1,3,NA,2,1986,61,28,NA,6,"0",2,"Paris","",1,"",""
"1611",8,6,1,3,4,4,5,4,5,5,7,4,4.25,4.4,4.85714285714286,1,3,NA,2,1988,61,26,NA,3,"",2,"PARIS","75001",1,"20000",""
"1612",8,4,1,1,6,6,2,6,2,4,4,2,4,3.6,3.71428571428571,1,1,NA,1,1990,3,2,NA,3,"20",2,"Paris","75017",1,"10000",""
"1613",8,5,1,2,6,2,2,2,2,2,2,2,2,2,2,1,2,NA,2,1990,61,24,NA,4,"2",2,"paris","75008",1,"30 000",""
"1614",8,5,1,2,3,3,3,4,3,4,3,5,3.75,3.6,3.57142857142857,1,2,NA,2,23,61,23,NA,3,"10",2,"Le Kremlin-Bicatre","94270",1,"30000",""
"1615",8,6,1,3,4,1,2,1,1,1,1,4,2,1.8,1.57142857142857,1,3,NA,2,1994,3,20,NA,5,"3",1,"Paris","75011",1,"25000",""
"1616",8,2,0,2,2,2,1,3,4,2,2,6,3,3.2,2.85714285714286,0,2,NA,2,1990,61,25,NA,6,"7",1,"Paris","75013",1,"?",""
"1617",8,6,1,3,3,2,2,4,3,5,3,5,3.25,3.2,3.42857142857143,1,3,NA,1,1987,116,20,NA,NA,"7",2,"saitn-ouen","93400",2,"",""
"1618",8,3,0,3,6,4,3,2,3,3,2,2,2.75,2.8,2.71428571428571,0,3,NA,2,1994,61,20,NA,3,"10",2,"Montigny les cormeilles","95370",1,"40000",""
"1619",8,6,1,3,4,4,4,4,4,3,3,4,4,4,3.71428571428571,1,3,NA,2,1995,61,19,NA,4,"5 ou 6",2,"Paris","75000",1,"",""
"1620",8,2,0,2,4,4,4,4,4,4,4,4,4,4,4,0,2,NA,1,1995,61,0,NA,6,"8",1,"Fontenay Sous Bois","94120",1,"70000 euros nets",""
"1621",8,1,0,1,4,4,4,7,7,7,7,4,4.75,5.2,5.71428571428571,0,1,NA,2,1992,94,20,NA,6,"3",2,"paris","75020",1,"34000",""
"1622",8,3,0,3,7,1,4,5,5,5,3,1,2.75,3.2,3.42857142857143,0,3,NA,1,1986,61,28,NA,6,"1",1,"paris","75",1,"50000",""
"1623",8,3,0,3,5,2,2,2,2,2,2,3,2.25,2.2,2.14285714285714,0,3,NA,2,1995,61,19,NA,3,"3",2,"lognes","77184",1,"35000",""
"1624",8,3,0,3,4,4,3,4,4,4,1,4,3.75,3.8,3.42857142857143,0,3,NA,2,1991,61,23,NA,3,"4",2,"Monthureux le sec","88800",1,"28000",""
"1625",8,4,1,1,4,4,4,4,4,4,4,4,4,4,4,1,1,NA,1,1995,61,20,NA,6,"120",2,"Paris","75006",1,"20000",""
"1626",8,4,1,1,5,4,3,4,3,5,6,3,3.5,3.4,4,1,1,NA,1,1991,61,23,NA,3,"1",2,"trappes","78190",1,"",""
"1627",8,2,0,2,4,3,4,4,4,4,4,4,3.75,3.8,3.85714285714286,0,2,NA,2,1992,61,22,NA,5,"8",2,"PARIS","75014",1,"60000",""
"1628",8,5,1,2,5,3,3,4,3,4,4,3,3.25,3.2,3.42857142857143,1,2,NA,2,1990,3,0,NA,6,"beaucoup",2,"LE KREMLIN BICETRE","94270",1,"72000 euros",""
"1629",8,4,1,1,4,5,4,4,5,5,5,4,4.25,4.4,4.57142857142857,1,1,NA,1,1987,61,28,NA,3,"26",2,"vanves","92170",1,"20000",""
"1630",8,3,0,3,5,4,3,6,5,5,4,3,4,4.2,4.28571428571429,0,3,NA,2,1992,61,22,NA,6,"10",2,"Paris","75005",1,"50000",""
"1631",8,2,0,2,5,3,3,3,3,3,3,3,3,3,3,0,2,NA,1,29,61,29,NA,5,"12",1,"Paris","75018",1,"11000",""
"1632",8,2,0,2,6,2,2,3,2,2,2,2,2.25,2.2,2.14285714285714,0,2,NA,2,1993,61,21,NA,6,"1",2,"","",1,"",""
"1633",8,6,1,3,7,1,7,7,1,1,1,1,4,3.4,2.71428571428571,1,3,NA,2,1995,61,20,NA,5,"2",2,"Paris","75006",1,"48000",""
"1634",8,6,1,3,6,4,2,4,1,1,2,2,3,2.6,2.28571428571429,1,3,NA,2,1996,61,18,NA,3,"0",2,"","",1,"15000 euros",""
"1635",8,6,1,3,6,1,1,4,1,1,1,2,2,1.8,1.57142857142857,1,3,NA,2,1991,61,24,NA,3,"une dizaine",2,"Paris","75006",1,"12 000 euros",""
"1636",8,1,0,1,4,3,3,3,5,3,2,4,3.25,3.6,3.28571428571429,0,1,NA,2,1986,61,28,NA,5,"40",2,"Vanves","92170",1,"15000",""
"1637",8,2,0,2,4,4,3,3,3,2,4,4,3.5,3.4,3.28571428571429,0,2,NA,2,1994,61,21,NA,6,"5",1,"cachan","94230",1,"100000",""
"1638",8,3,0,3,5,3,4,3,3,3,3,3,3.25,3.2,3.14285714285714,0,3,NA,2,1987,61,27,NA,3,"7",2,"champigny","94500",2,"12000",""
"1639",8,3,0,3,6,1,1,5,2,1,2,2,2.25,2.2,2,0,3,NA,2,1994,61,21,NA,4,"21",2,"PARIS","75014",1,"25000",""
"1640",8,6,1,3,5,4,3,4,3,4,5,3,3.5,3.4,3.71428571428571,1,3,NA,1,1995,61,19,NA,6,"",2,"","",1,"",""
"1641",8,4,1,1,4,2,3,2,3,1,2,4,2.75,2.8,2.42857142857143,1,1,NA,2,1991,NA,24,NA,4,"5",2,"sarcelles","95200",1,"30000",""
"1642",8,3,0,3,4,4,3,4,4,2,3,4,3.75,3.8,3.42857142857143,0,3,NA,1,1994,61,20,NA,3,"0",2,"Bobigny","93000",1,"25000",""
"1643",8,4,1,1,4,4,3,3,2,4,4,4,3.5,3.2,3.42857142857143,1,1,NA,2,1993,61,22,NA,6,"1",2,"Paris","75016",1,"",""
"1644",8,4,1,1,4,3,4,3,3,4,4,4,3.5,3.4,3.57142857142857,1,1,NA,2,1990,61,24,NA,5,"6",2,"PARIS","75018",1,"21000",""
"1645",8,2,0,2,4,5,3,5,5,6,3,4,4.25,4.4,4.42857142857143,0,2,NA,1,1992,61,22,NA,3,"1",2,"boissy saint leger","94470",1,"24000",""
"1646",8,4,1,1,7,3,3,2,3,3,3,1,2.25,2.4,2.57142857142857,1,1,NA,2,1989,61,26,NA,5,"Une trentaine",2,"Cernay la ville","78720",1,"36000",""
"1647",8,6,1,3,1,7,7,5,7,5,7,7,6.5,6.6,6.42857142857143,1,3,NA,1,1994,61,21,NA,4,"Plusieurs",2,"Fresnes","94260",1,"NSP",""
"1648",8,2,0,2,3,3,5,2,2,5,2,5,3.75,3.4,3.42857142857143,0,2,NA,2,1990,61,25,NA,5,"3",2,"Cergy","95000",1,"",""
"1649",8,1,0,1,2,2,5,2,6,6,2,6,3.75,4.2,4.14285714285714,0,1,NA,1,1992,102,22,NA,4,"11",1,"CONFLANS SAINT-HONORINE","78700",1,"18000 euros",""
"1650",8,6,1,3,5,3,1,5,3,6,4,3,3,3,3.57142857142857,1,3,NA,2,1995,61,0,NA,6,"7",2,"Paris","75011",1,"144000",""
"1651",8,1,0,1,4,4,4,4,4,4,4,4,4,4,4,0,1,NA,2,1990,61,25,NA,6,"10",2,"COURBEVOIE","92400",1,"30000",""
"1652",8,3,0,3,4,4,3,4,4,4,3,4,3.75,3.8,3.71428571428571,0,3,NA,2,1993,61,21,NA,6,"15",2,"Paris","75015",1,"60000",""
"1653",8,5,1,2,5,3,3,3,3,3,3,3,3,3,3,1,2,NA,2,1990,61,24,NA,3,"10",2,"mery sur oise","95540",1,"12000",""
"1654",8,6,1,3,7,2,4,5,1,2,1,1,3,2.6,2.28571428571429,1,3,NA,2,1994,61,20,NA,3,"1",2,"Saint-Denis","93200",2,"2968",""
"1655",8,5,1,2,4,4,4,4,4,1,4,4,4,4,3.57142857142857,1,2,NA,1,1989,61,26,NA,6,"7",2,"DRANCY","93700",1,"10000",""
"1656",8,2,0,2,2,2,3,3,3,3,2,6,3.5,3.4,3.14285714285714,0,2,NA,2,1994,61,21,NA,3,"0",2,"paris","75019",1,"20000",""
"1657",8,1,0,1,0,4,4,4,4,4,4,8,5,4.8,4.57142857142857,0,1,NA,1,1990,61,25,NA,6,"50",2,"cachan","94230",1,"5000euros",""
"1658",8,1,0,1,4,7,4,4,7,7,7,4,4.75,5.2,5.71428571428571,0,1,NA,2,1993,61,22,NA,3,"9",2,"pantin","93500",1,"26000",""
"1659",8,5,1,2,5,4,4,3,5,3,5,3,3.5,3.8,3.85714285714286,1,2,NA,1,1990,178,20,NA,6,"10",2,"Paris","75014",NA,"4000",""
"1660",8,6,1,3,7,2,1,1,1,2,1,1,1.25,1.2,1.28571428571429,1,3,NA,1,1988,178,0,NA,6,"Plusieurs",2,"Drancy","93700",1,"2000 euros",""
"1661",8,6,1,3,3,5,5,5,5,5,5,5,5,5,5,1,3,NA,2,1993,61,21,NA,5,"7",2,"Gambais","78950",1,"60 000",""
"1662",8,4,1,1,2,5,4,7,6,5,6,6,5.5,5.6,5.57142857142857,1,1,NA,2,1994,61,20,NA,6,"5",2,"Paris","75005",1,"50 000",""
"1663",8,1,0,1,4,4,4,4,4,4,4,4,4,4,4,0,1,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"",""
"1664",8,2,0,2,7,7,7,1,4,7,3,1,4,4,4.28571428571429,0,2,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"",""
"1665",9,4,1,1,4,4,4,4,4,4,4,4,4,4,4,1,1,2,1,1953,187,61,1,6,"22",2,"pittsburgh","15237",1,"0",""
"1666",9,4,1,1,5,7,7,6,7,6,6,3,5.75,6,6,1,1,4,1,1962,78,40,2,6,"2",1,"chennai","643215",1,"30000",""
"1667",9,6,1,3,5,4,4,4,5,3,6,3,3.75,4,4.14285714285714,1,3,1,1,1985,183,25,1,5,"4",2,"Trumbull","6611",1,"85000",""
"1668",9,6,1,3,5,3,4,6,4,5,6,3,4,4,4.42857142857143,1,3,2,2,1938,187,76,1,5,"50",2,"Las Vegas","89122",1,"40000",""
"1669",9,1,0,1,4,5,4,5,3,3,5,4,4.5,4.2,4.14285714285714,0,1,4,1,1990,83,10,1,5,"4",2,"israel","50297",1,"60000",""
"1670",9,1,0,1,4,4,4,4,4,4,4,4,4,4,4,0,1,6,2,1964,187,50,1,5,"?",2,"Benton","42025",1,"59000",""
"1671",9,1,0,1,4,4,4,4,4,4,4,4,4,4,4,0,1,2,1,1957,187,57,1,4,"50",1,"Bozeman","59715",1,"3000",""
"1672",9,3,0,3,4,4,4,4,4,4,4,4,4,4,4,0,3,4,1,1972,187,42,1,6,"100",1,"Miami","33176",1,"159000",""
"1673",9,5,1,2,6,2,2,2,2,1,2,2,2,2,1.85714285714286,1,2,6,1,1963,187,51,1,4,"20+",NA,"Oxford","6478",1,"90000",""
"1674",9,4,1,1,4,4,4,4,4,3,4,4,4,4,3.85714285714286,1,1,4,2,1978,187,36,1,3,"100",2,"pittsburgh","15236",1,"40000",""
"1675",9,3,0,3,2,2,2,2,3,3,4,6,3,3,3.14285714285714,0,3,2,1,1988,187,26,1,4,"0",2,"IN","47404",1,"20000",""
"1676",9,6,1,3,7,1,1,1,1,1,1,1,1,1,1,1,3,4,2,1956,187,58,1,4,"15",2,"allegan","49010",1,"100000",""
"1677",9,1,0,1,4,4,4,4,4,4,4,4,4,4,4,0,1,1,2,1988,187,26,1,5,"100",2,"Lexington, TN","38351",1,"12,000",""
"1678",9,5,1,2,6,4,3,3,3,3,3,2,3,3,3,1,2,2,2,1990,187,24,1,6,"20",2,"Tecumseh","49286",1,"70000",""
"1679",9,1,0,1,4,4,4,4,4,4,4,4,4,4,4,0,1,2,1,1981,187,33,2,6,"13",2,"Philadelphia","19143",1,"47000",""
"1680",9,4,1,1,4,3,4,5,5,3,3,4,4,4.2,3.85714285714286,1,1,4,1,1975,187,39,1,5,"12",2,"pittsburgh","15236",1,"65000",""
"1681",9,1,0,1,4,4,4,4,4,4,4,4,4,4,4,0,1,5,2,1953,187,61,1,5,"5",2,"RIVR VALE","7675",1,"80,000",""
"1682",9,3,0,3,5,3,3,3,3,3,2,3,3,3,2.85714285714286,0,3,1,2,1972,187,42,1,5,"20",2,"Monterey","1245",1,"30000",""
"1683",9,3,0,3,3,4,4,5,4,4,4,5,4.5,4.4,4.28571428571429,0,3,4,2,1948,187,66,1,3,"250",2,"Zephyrhills","33541",1,"68000",""
"1684",9,4,1,1,4,4,4,4,4,4,4,4,4,4,4,1,1,6,2,1978,187,36,1,5,"250",2,"Medina","44246",1,"65000",""
"1685",9,3,0,3,5,5,4,5,5,5,7,3,4.25,4.4,4.85714285714286,0,3,4,2,1992,187,22,1,5,"2",1,"Walla Walla","99362",2,"50000",""
"1686",9,2,0,2,5,4,4,4,4,4,4,3,3.75,3.8,3.85714285714286,0,2,4,1,1956,187,58,1,6,"no idea",1,"Kansas City","64152",1,"79000",""
"1687",9,5,1,2,4,3,3,3,4,3,3,4,3.25,3.4,3.28571428571429,1,2,3,2,1993,31,18,2,4,"many",2,"Palo Alto","94303",1,"200000",""
"1688",9,5,1,2,6,3,3,3,3,4,3,2,2.75,2.8,3,1,2,1,2,1956,187,58,1,4,"?",2,"green bay","54302",1,"19,000",""
"1689",9,2,0,2,5,2,2,2,2,1,2,3,2.25,2.2,2,0,2,3,2,1987,187,27,1,6,"tons",2,"New Haven","6511",1,"80,000",""
"1690",9,6,1,3,5,3,3,3,3,3,3,3,3,3,3,1,3,2,2,1990,187,0,0,6,"",2,"Cambridge, MA","2139",1,"70000",""
"1691",9,3,0,3,3,4,5,5,4,6,5,5,4.75,4.6,4.85714285714286,0,3,4,2,1995,185,0,0,0,"",NA,"","",NA,"",""
"1692",9,2,0,2,4,4,4,3,4,4,4,4,3.75,3.8,3.85714285714286,0,2,4,2,1951,187,63,1,6,"100",2,"Austin","55912",1,"25,000",""
"1693",9,6,1,3,7,1,2,1,1,1,1,1,1.25,1.2,1.14285714285714,1,3,3,2,1950,187,64,4,3,"50",2,"Pawtucket","2861",1,"69000",""
"1694",9,6,1,3,6,2,2,2,2,2,1,2,2,2,1.85714285714286,1,3,6,1,1963,187,51,1,4,"20",2,"Towanda, Ks","67144",1,"40000",""
"1695",9,4,1,1,4,4,5,5,5,5,6,4,4.5,4.6,4.85714285714286,1,1,2,2,1985,187,29,1,6,"1000",2,"San Diego","92128",1,"60000",""
"1696",9,2,0,2,5,1,4,3,3,3,3,3,2.75,2.8,2.85714285714286,0,2,4,2,1994,187,20,2,4,"5",2,"Covina","91790",1,"",""
"1697",9,5,1,2,6,4,3,3,3,3,3,2,3,3,3,1,2,4,1,1977,187,37,1,5,"20",2,"Scottsdale","85255",1,"75000",""
"1698",9,1,0,1,4,4,4,4,4,4,4,4,4,4,4,0,1,7,1,1991,37,1,3,5,"0",2,"DOSQUEBRADAS -RISARALDA","57",1,"15",""
"1699",9,4,1,1,4,4,4,5,5,4,5,4,4.25,4.4,4.42857142857143,1,1,3,2,1994,187,20,1,6,"0",2,"New Haven","6520",1,"",""
"1700",9,1,0,1,6,2,3,2,6,2,2,2,2.25,3,2.71428571428571,0,1,2,1,1968,187,47,3,5,"22",2,"Greenfiel","1301",1,"78,000",""
"1701",9,6,1,3,6,4,2,2,1,2,1,2,2.5,2.2,2,1,3,4,2,1982,187,32,1,4,"0",2,"Independence","64058",1,"45000",""
"1702",9,1,0,1,4,4,4,4,4,4,4,4,4,4,4,0,1,4,2,1959,31,55,1,4,"100",2,"Prince George","V2N2H8",1,"64000",""
"1703",9,6,1,3,4,3,4,3,4,4,4,4,3.5,3.6,3.71428571428571,1,3,4,2,1980,187,34,1,4,"0",2,"Redmond","97756",1,"24,000",""
"1704",9,2,0,2,7,1,1,4,4,4,1,1,1.75,2.2,2.28571428571429,0,2,4,2,1961,187,53,4,4,"",1,"Chicago","60634",1,"70",""
"1705",9,5,1,2,6,3,5,3,2,3,2,2,3.25,3,2.85714285714286,1,2,2,2,1989,187,25,1,5,"2",2,"New haven","6511",2,"0",""
"1706",9,2,0,2,5,4,4,2,2,2,2,3,3.25,3,2.71428571428571,0,2,4,2,1995,187,19,1,4,"20",2,"Marion","28752",1,"50,000",""
"1707",9,3,0,3,1,3,1,4,2,3,3,7,3.75,3.4,3.28571428571429,0,3,5,1,1990,179,5,1,5,"0",2,"Eskisehir","26170",1,"30000",""
"1708",9,6,1,3,1,7,7,7,7,7,7,7,7,7,7,1,3,4,1,1967,187,47,4,4,"1",1,"athens","30607",NA,"60000",""
"1709",9,3,0,3,7,7,7,6,6,6,7,1,5.25,5.4,5.71428571428571,0,3,1,1,1967,84,10,1,5,"30",2,"Pinerolo","10060",1,"45000",""
"1710",9,1,0,1,4,4,4,5,5,4,3,4,4.25,4.4,4.14285714285714,0,1,3,2,1984,187,30,1,3,"5",1,"Raleigh","27514",1,"45000",""
"1711",9,4,1,1,4,3,3,3,4,2,2,4,3.25,3.4,3,1,1,2,1,1996,187,18,1,6,"5",1,"Albuquerque, NM","87108",1,"120000",""
"1712",9,6,1,3,6,4,3,2,2,3,3,2,2.75,2.6,2.71428571428571,1,3,7,1,1993,187,21,1,5,"3",2,"Albuquerque","87102",1,"70,000",""
"1713",9,2,0,2,4,4,4,4,4,4,4,4,4,4,4,0,2,5,2,1955,142,45,1,5,"1000",2,"bucharest","20147",1,"-",""
"1714",9,4,1,1,3,6,6,4,5,2,6,5,5.25,5.2,4.85714285714286,1,1,0,NA,NA,0,0,0,0,"",NA,"","",NA,"",""
"1715",9,5,1,2,2,3,2,2,6,1,5,6,3.25,3.8,3.57142857142857,1,2,1,1,1972,187,42,1,6,"22",1,"Oakland","94619",1,"25000",""
"1716",9,5,1,2,2,5,3,3,4,5,4,6,4.25,4.2,4.28571428571429,1,2,4,2,1955,187,59,1,5,"12",2,"","",1,"",""
"1717",9,3,0,3,6,2,2,4,1,2,1,2,2.5,2.2,2,0,3,2,2,1951,187,63,1,5,"500",2,"washington, dc","20007",1,"69000",""
"1718",9,4,1,1,4,4,4,4,4,4,1,4,4,4,3.57142857142857,1,1,6,2,1974,187,40,1,6,"0",2,"West Brookfield","1585",1,"37500",""
"1719",9,5,1,2,4,5,4,5,5,5,5,4,4.5,4.6,4.71428571428571,1,2,7,1,1968,187,45,1,6,"3400",2,"Killeen","76542",1,"29000",""
"1720",9,3,0,3,5,3,4,4,4,3,4,3,3.5,3.6,3.57142857142857,0,3,4,1,1986,187,28,2,5,"5",2,"Naperville","60565",1,"100000",""
"1721",9,2,0,2,3,6,4,6,5,6,5,5,5.25,5.2,5.28571428571429,0,2,6,2,1974,84,30,1,5,"4",2,"Turin","10100",1,"20000",""
"1722",9,2,0,2,7,1,1,1,1,1,1,1,1,1,1,0,2,2,2,NA,0,56,1,4,"2",2,"","",1,"",""
"1723",9,3,0,3,3,4,4,4,3,4,4,5,4.25,4,4,0,3,4,2,1944,187,70,1,4,"25",2,"Louisville","40215",1,"29900",""
"1724",9,6,1,3,7,2,2,1,1,1,2,1,1.5,1.4,1.42857142857143,1,3,2,1,1970,187,43,1,4,"1",2,"Greenville, SC","29687",1,"50000",""
"1725",9,6,1,3,4,3,4,4,4,3,4,4,3.75,3.8,3.71428571428571,1,3,4,2,1996,187,18,0,0,"5",2,"","",1,"",""
"1726",9,6,1,3,7,2,1,1,1,2,2,1,1.25,1.2,1.42857142857143,1,3,4,2,1956,85,58,6,5,"8",1,"Niantic","6357",1,"$170,000",""
"1727",9,4,1,1,3,5,5,7,7,7,7,5,5.5,5.8,6.14285714285714,1,1,2,2,1961,187,53,1,4,"30",2,"Enumclaw","98022",1,"$56,000",""
"1728",9,1,0,1,4,4,4,4,5,4,5,4,4,4.2,4.28571428571429,0,1,3,2,1986,187,0,1,3,"4",2,"Greenville","29611",1,"20000",""
"1729",9,2,0,2,5,4,4,4,4,4,4,3,3.75,3.8,3.85714285714286,0,2,4,1,1986,187,5,2,5,"5",2,"Naperville","60565",1,"100000",""
"1730",9,2,0,2,4,4,4,4,4,4,4,4,4,4,4,0,2,7,2,1955,187,59,1,5,"200",2,"orlando, fl","32804",1,"150000",""
"1731",9,2,0,2,7,3,4,2,4,2,3,1,2.5,2.8,2.71428571428571,0,2,4,2,1986,187,28,1,4,"idk",2,"depew, ny","14043",1,"$38,600",""
"1732",9,4,1,1,4,4,4,3,3,3,3,4,3.75,3.6,3.42857142857143,1,1,4,2,1946,31,68,1,3,"10",2,"Campbell River","V9H0B7",1,"$60000",""
"1733",9,6,1,3,6,1,2,2,2,2,3,2,1.75,1.8,2,1,3,2,2,1987,187,27,1,5,"0",2,"Philomath, Oregon","97370",1,"30,000",""
"1734",9,4,1,1,4,1,2,1,1,2,1,4,2,1.8,1.71428571428571,1,1,7,1,1962,187,52,1,3,"27",2,"Corona","92883",1,"85000",""
"1735",9,2,0,2,5,4,4,3,3,3,3,3,3.5,3.4,3.28571428571429,0,2,2,2,1970,187,44,1,3,"0",2,"fox river grove","60021",1,"32000",""
"1736",9,1,0,1,4,4,4,4,4,4,4,4,4,4,4,0,1,4,2,NA,0,0,0,0,"",NA,"","",NA,"",""
"1737",9,1,0,1,4,4,4,4,4,4,4,4,4,4,4,0,1,6,1,1964,187,50,1,5,"?",2,"danvers","1923",1,"11,000",""
"1738",9,1,0,1,4,4,4,4,4,4,4,4,4,4,4,0,1,4,1,1994,187,20,1,5,"50+",1,"Danville","46122",1,"50,000",""
"1739",9,1,0,1,4,4,4,3,4,6,7,4,3.75,3.8,4.57142857142857,0,1,4,2,1976,187,38,4,6,"6",2,"Bridgeport","6606",1,"51000",""
"1740",9,4,1,1,4,4,4,4,4,4,4,4,4,4,4,1,1,2,2,1993,187,21,1,4,"25",2,"New Haven","6520",1,"",""
"1741",9,3,0,3,5,4,4,4,3,2,3,3,3.75,3.6,3.28571428571429,0,3,6,1,1994,187,20,2,4,"22",2,"Savannah","31411",1,"100000",""
"1742",9,5,1,2,4,4,4,4,4,4,4,4,4,4,4,1,2,1,2,1989,187,25,1,5,"100",2,"saint louis","63129",1,"100000",""
"1743",9,1,0,1,3,4,3,4,5,4,3,5,4,4.2,4,0,1,3,1,1990,187,20,1,4,"5",2,"South Bend","46556",1,"75000",""
"1744",9,6,1,3,7,1,1,1,1,1,1,1,1,1,1,1,3,5,2,1988,187,26,1,5,"2",2,"Palm Bay","32907",2,"55000",""
"1745",9,2,0,2,5,4,4,4,3,4,3,3,3.75,3.6,3.57142857142857,0,2,1,2,1940,187,74,1,6,"dozens",2,"rochester","14610",1,"100K",""
"1746",9,3,0,3,4,4,4,4,3,4,3,4,4,3.8,3.71428571428571,0,3,4,1,1966,187,48,1,6,"6",2,"louisville","40252",1,"120000",""
"1747",9,5,1,2,7,2,1,1,1,2,1,1,1.25,1.2,1.28571428571429,1,2,2,1,1982,187,0,1,6,"Don't know",2,"Lubbock","79424",1,"85000",""
"1748",9,5,1,2,2,2,6,2,6,2,6,6,4,4.4,4.28571428571429,1,2,4,2,1971,78,0,5,6,"10",2,"kolkata","700032",1,"1600",""
"1749",9,2,0,2,7,1,1,1,1,1,1,1,1,1,1,0,2,5,2,1959,187,55,1,4,"1000",2,"Fort Smith","72903",2,"36000",""
"1750",9,4,1,1,5,4,4,4,4,5,5,3,3.75,3.8,4.14285714285714,1,1,4,1,1986,187,29,5,6,"0",2,"glen head","11545",1,"",""
"1751",9,6,1,3,4,4,4,4,4,4,4,4,4,4,4,1,3,3,2,1978,162,14,2,6,"1",2,"New Haven, CT","55555",1,"66666",""
"1752",9,5,1,2,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,1992,187,22,1,6,"12",2,"New Haven","6511",1,"150000",""
"1753",9,6,1,3,4,4,4,4,3,3,3,4,4,3.8,3.57142857142857,1,3,2,2,1980,187,34,2,6,"100",2,"Boston MA","2215",1,"90000",""
"1754",9,1,0,1,4,3,3,3,2,2,2,4,3.25,3,2.71428571428571,0,1,4,2,1993,187,21,2,4,"10",1,"Coopersburg","18036",1,"200000",""
"1755",9,1,0,1,4,1,1,1,1,1,1,4,1.75,1.6,1.42857142857143,0,1,4,1,1987,179,10,1,5,"24",2,"kastamonu","37500",1,"35000",""
